,ABHPRK__38,CTDC_hydrophobicity_ARGP820101.G1,GTPC_uncharger.uncharger.postivecharger,CKSAAGP_negativecharger.uncharger.gap4,CTDC_solventaccess.G3,CKSAAP_TK.gap1,CKSAAGP_negativecharger.uncharger.gap1,formula_C,Cougar__27,CKSAAGP_aromatic.postivecharger.gap2,ABHPRK__18,ABHPRK__57,formula_H,ABHPRK__37,Cougar__28,CKSAAGP_alphaticr.alphaticr.gap5,Cougar__5,NMBroto_CIDH920105.lag2,CKSAAP_SR.gap3,AAC_G,MSW__7,DDE_AP,GTPC_uncharger.postivecharger.alphaticr,QSO3_SC_P,Ez__24,GAAC_uncharge,DDE_WT,APAAC_Pc2.Hydrophilicity.2,CTDC_charge.G3,DDR_I,Z5__56,ABHPRK__20,APAAC_Pc2.Hydrophilicity.1,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDD_hydrophobicity_ZIMJ680101.1.residue0,DDE_PP,CTDD_solventaccess.3.residue75,ABHPRK__79,CKSAAGP_alphaticr.postivecharger.gap3,MSW__1,CTDD_hydrophobicity_FASG890101.3.residue50,APAAC_Pc2.Hydrophobicity.1,CKSAAGP_negativecharger.alphaticr.gap2,PAAC_Xc1.Y,CTriad_g1.g2.g2,CTDD_hydrophobicity_ARGP820101.3.residue75,DDE_WC,CKSAAP_QK.gap3,ABHPRK__81,Cougar__3,y
DBAASP1540,0.34364,-0.25641,0.0,0.0,0.26564,0.0,0.0,0.65385,0.67193,1.15,0.0,-0.28205,0.5,0.33333,0.60547,-0.39024,0.37165,-0.63612,0.0,0.76923,0.24089,-0.18977,0.0,0.0,-0.76063,-0.48148,-0.18977,-1.03164,0.0,0.61301,-0.53431,0.0,-0.00228,-0.12206,0.05802,-0.18977,0.25175,0.99605,1.17199,0.69454,-0.26374,0.10957,0.0,1.35737,0.0,-0.6,-0.24354,0.0,5.84615,0.26213,0
DBAASP3754,-0.42,1.15385,0.0,0.2,0.98667,0.0,0.0,-0.84615,1.20257,0.0,0.125,-0.61538,-0.95,-0.5,1.12129,-0.39024,0.18454,-0.4922,0.0,0.0,0.90305,0.40743,0.0,0.0,0.52211,1.25185,0.40743,-0.83908,1801439850948199.2,-0.38699,-0.78297,0.16667,-0.17567,0.18843,0.30171,0.40743,0.96923,1.12648,-0.38356,-0.89522,1.02857,-0.04724,0.14286,0.80081,0.0,0.0,0.52287,0.0,3.8,-0.16204,0
DBAASP4326,0.18,-0.51282,0.0,0.0,0.05481,0.0,0.0,-0.03846,-0.03639,1.91667,0.0,0.38462,-0.425,1.375,-0.06126,-0.39024,-0.49055,1.6599,0.0,0.0,1.7773,0.62821,0.0,0.0,0.02624,-0.48148,0.62821,0.32072,1.0,0.0,0.15309,0.0,-1.99574,-0.79339,-0.16762,0.62821,1.13287,-0.83004,-0.38356,1.35792,0.09524,-3.77054,0.0,0.0,0.0,-0.67407,0.8062,0.0,4.22222,-0.33802,0
DBAASP3180,0.04667,0.39627,0.0,0.0,-0.49333,0.0,0.0,-0.46154,1.26077,0.0,0.0,-0.21538,-0.225,0.0,1.46138,0.40976,0.5435,-0.98601,0.0,0.0,0.4986,0.19861,0.0,0.0,-0.14354,-0.08754,0.19861,-1.11943,1637672591771090.0,0.61789,0.3001,0.14286,-0.38276,0.0,0.68571,0.19861,-0.5035,1.45257,0.61644,-0.63722,-0.93506,-0.83019,0.0,0.0,0.0,0.94545,0.25489,0.0,0.0,0.39189,0
DBAASP2640,0.72545,-0.25641,0.0,0.0,-0.11385,0.0,0.0,0.19231,-0.62938,0.0,0.0,0.38462,0.3,-0.08333,-0.62969,0.18118,-0.90758,-0.56273,0.0,0.0,-0.4264,-0.18977,0.09091,0.0,0.94346,-0.14815,-0.18977,-1.0712,-1.0,-0.38699,-0.47159,0.0,-0.42412,0.04577,0.87033,-0.18977,0.75524,-0.37352,-0.38356,0.32363,-0.26374,-0.28626,0.0,0.0,0.5,0.4,-0.24354,0.0,0.0,-0.84072,0
DBAASP3729,-0.03818,0.0,0.0,0.0,0.64513,0.0,0.0,0.15385,-1.63198,0.0,0.0,0.71795,0.15,-0.08333,-1.65763,0.75261,-0.39679,-0.68902,0.11111,0.0,-0.57589,-0.18977,0.09091,1.52909,2.05019,0.51852,-0.18977,-0.27983,0.0,-0.38699,0.21911,0.0,0.39336,0.04577,1.68264,-0.18977,0.37762,-0.37352,-0.38356,0.39435,-0.26374,0.44909,0.0,0.0,0.0,0.06667,-0.24354,0.0,0.0,-0.8318,0
DBAASP3522,-0.42,-0.23504,0.0,0.0,1.15111,0.0,0.0,-0.5,-1.71505,0.0,0.0,-0.61538,-0.425,-0.04545,-1.49986,0.27642,-0.45345,0.16202,0.0,0.0,-1.24083,0.0,0.0,3.2511,0.58938,1.32407,0.0,0.2671,0.0,0.17398,-1.21119,0.0,-0.13557,-0.42975,-0.31429,0.0,0.72378,-0.32279,0.49144,0.66727,0.42857,-0.12887,0.0,0.0,0.33333,0.28889,0.0,0.0,3.16667,0.0,0
DBAASP2687,1.68,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.92308,-0.77359,0.0,0.0,0.18462,-1.35,0.5,-0.76727,-0.39024,-1.11109,0.60631,0.0,0.0,1.27704,1.39046,0.0,0.0,-0.32754,0.24074,1.39046,-0.9023,1.0,-0.38699,-2.63,0.0,2.00823,-0.79339,0.12571,1.39046,-0.5035,-0.83004,-0.38356,0.55937,1.42857,2.10405,0.0,0.0,0.0,0.28889,1375.80662,0.0,0.0,-1.65862,0
DBAASP3009,-0.03818,0.51282,0.0,0.0,0.64513,0.0,0.0,0.11538,-0.23552,0.0,0.0,0.38462,-0.15,-0.5,-0.25401,0.18118,-0.73501,-1.01193,0.0,0.0,-0.74745,-0.18977,0.0,0.0,0.55177,0.85185,-0.18977,-0.0967,0.0,1.13821,0.41081,0.0,0.60439,0.12969,0.46418,-0.18977,0.0,0.083,-0.38356,0.7577,0.1978,0.29534,0.0,0.0,0.0,-0.6,-0.24354,0.0,0.0,-0.76254,0
DBAASP83,-0.42,1.02564,0.09091,0.0,1.02462,0.0,0.0,-0.11538,-0.67472,0.0,0.0,-0.61538,-0.3,-0.5,-0.90079,-0.39024,1.42296,0.05838,0.0,1.53846,0.29185,-0.18977,0.0,2.68139,0.1049,1.51852,-0.18977,0.25288,0.0,-0.38699,1.14452,0.0,-0.37914,0.2136,-0.34813,-0.18977,0.25175,-0.37352,-0.38356,-1.38553,-1.64835,0.07528,0.0,0.77225,1.0,-0.26667,-0.24354,0.0,2.92308,1.4215,0
DBAASP823,-0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.84615,-0.46401,0.0,0.0,1.0989,-0.5,-0.5,-0.49057,-0.39024,2.14487,1.32005,0.0,0.0,-1.27816,0.86328,0.0,0.0,0.22378,-0.48148,0.86328,0.99242,0.0,0.13333,0.63454,0.0,2.40617,-0.79339,2.54571,0.86328,-0.5035,0.083,6.61644,-0.12419,-1.07143,4.20701,0.0,0.0,0.0,-0.975,1.10787,0.0,0.0,2.53845,0
DBAASP1653,0.105,0.48718,0.0,0.0,0.49333,0.0,0.0,-0.73077,-0.04499,0.0,0.125,0.2735,-0.625,0.05556,0.07296,-0.39024,0.30451,-0.92358,0.0,0.0,0.28817,0.40743,0.125,1.38008,0.46298,0.38519,0.40743,-0.11691,1801439850948199.2,0.93008,0.88985,0.0,-0.57541,0.07934,0.30171,0.40743,-0.01259,-0.17787,-0.38356,0.46946,0.42857,-0.3562,0.28571,0.0,0.0,0.0,0.52287,0.0,0.0,0.53548,0
DBAASP4968,0.63,-0.51282,0.0,0.0,0.49333,0.0,0.0,-0.46154,-1.1044,0.0,0.0,0.2735,-0.15,0.05556,-1.32839,-0.39024,0.27844,-0.54465,0.0,0.0,-0.58,0.40743,0.0,2.49726,-0.57475,0.38519,0.40743,-1.48184,0.0,-0.38699,0.38419,0.0,0.91519,-0.79339,-0.75429,0.40743,-0.33986,-0.17787,-0.38356,-0.79159,-0.77143,0.44098,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,-0.08467,0
DBAASP1313,0.0,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.26923,0.31525,0.0,0.0,0.47552,0.15,0.86364,0.47863,0.27642,-0.06305,0.65614,0.0,0.0,-1.24633,0.0,0.1,0.0,-0.01719,0.24074,0.0,-0.40109,1.0,0.14472,-2.97386,0.0,-0.93374,-0.79339,-0.75429,0.0,-0.5035,0.18445,1.36644,1.19627,0.42857,-0.55979,0.0,0.0,0.0,-0.79444,0.0,0.0,0.0,-0.38254,0
DBAASP5045,0.63,0.20147,0.0,0.0,-0.49333,0.0,0.0,0.69231,0.44228,1.04545,0.0,0.0,0.3,0.65385,0.19478,-0.39024,-0.54826,-0.38692,0.0,2.14286,0.72722,-0.37179,0.0,0.0,-0.29317,-0.48148,-0.37179,-1.78399,-1.0,-0.38699,-0.43153,0.0,-0.65918,0.2196,-0.37714,-0.37179,-0.5035,0.41502,0.31644,-0.26826,0.0,-0.56554,0.0,0.0,0.0,-0.74286,-0.47713,0.0,0.0,-0.5914,0
DBAASP2184,0.72545,0.0,0.0,0.0,-0.11385,0.0,0.0,0.42308,0.12948,1.15,0.0,0.38462,0.35,0.33333,0.06393,-0.39024,-0.1701,-1.09746,0.0,0.76923,0.48136,-0.18977,0.0,0.0,0.58324,-0.14815,-0.18977,-1.83035,0.0,1.13821,-0.30298,0.0,0.00365,0.04577,0.87033,-0.18977,0.0,0.083,-0.38356,0.49697,-0.26374,-0.43505,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,-0.25261,0
DBAASP781,0.78,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.61538,-0.72586,0.0,0.0,0.88462,-0.475,0.125,-0.71489,2.27642,-1.1515,-0.19329,0.0,0.0,-0.30644,0.62821,0.0,0.0,1.35437,-0.48148,0.62821,-0.7833,0.0,-0.38699,-0.92963,0.0,0.86098,-0.79339,1.00571,0.62821,-0.5035,-0.83004,2.41644,0.27836,-0.57143,0.91863,0.0,0.0,1.0,-0.19259,0.8062,0.0,0.0,-0.88038,0
DBAASP1568,0.34364,0.25641,0.0,0.0,-0.11385,0.0,0.0,-0.57692,-0.03787,0.0,0.0,-0.61538,-0.325,-0.5,-0.05335,1.32404,-0.63399,-0.37306,0.0,1.53846,-0.47484,-0.18977,0.0,0.0,0.2135,-0.14815,-0.18977,-0.41806,0.0,-0.38699,0.1277,0.0,-0.27874,0.04577,-0.34813,-0.18977,0.0,-0.37352,0.39422,-0.1392,0.1978,-0.15184,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,-0.49864,0
DBAASP637,0.34364,-0.25641,0.0,0.0,0.26564,0.0,0.0,0.23077,-1.01315,0.0,0.0,0.71795,0.275,-0.08333,-1.07555,0.75261,-0.25547,-0.2616,0.0,0.0,-0.95079,-0.18977,0.0,1.36745,0.89473,0.18519,-0.18977,-0.44892,0.0,0.73821,0.21743,0.0,0.67517,0.04577,3.30725,-0.18977,-0.12587,-0.37352,0.39422,0.94929,-0.26374,0.79245,0.0,0.0,0.5,0.4,-0.24354,0.0,0.0,-0.29379,0
DBAASP1272,1.44667,0.09324,0.0,0.0,-0.49333,0.0,0.0,-0.26923,0.48915,0.0,0.0,0.18462,-0.1,0.0,0.12161,0.40976,0.72986,-1.01458,0.0,1.81818,-0.17424,0.19861,0.0,0.0,0.74712,-0.48148,0.19861,-1.57823,0.0,-0.38699,-0.91742,0.0,0.07548,0.19835,2.12571,0.19861,-0.5035,-0.25939,-0.38356,-0.43283,-0.38961,-0.15223,0.0,0.0,0.5,0.15758,0.25489,0.0,0.0,-0.40336,0
DBAASP1166,-0.42,-0.03663,0.0,0.0,-0.14095,0.0,0.0,-0.03846,0.3148,0.0,0.0,0.0,0.025,-0.11538,0.14484,2.10976,-0.70208,0.18991,0.0,0.71429,0.12829,-0.37179,0.0,0.0,-0.09076,-0.17196,-0.37179,0.09422,0.0,0.61301,0.4026,0.0,-0.16264,0.14168,0.0,-0.37179,1.01598,-0.41502,0.31644,0.85942,0.42857,-0.02587,0.0,0.0,0.0,-1.3619,-0.47713,0.0,0.0,-0.89674,0
DBAASP1643,0.34364,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.0,-0.29172,0.0,0.0,0.05128,-0.1,-0.08333,-0.2429,1.32404,-0.94419,-0.22758,0.0,0.0,0.11892,-0.18977,0.0,0.0,-0.45332,-0.48148,-0.18977,-1.36701,-1.0,-0.38699,0.2467,0.0,-0.06196,-0.79339,-0.34813,-0.18977,-0.5035,-0.83004,-0.38356,0.77904,0.1978,-0.55821,0.0,0.0,0.0,0.06667,-0.24354,0.0,0.0,-1.31581,0
DBAASP1426,0.84,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.34615,0.07614,0.0,0.0,1.2028,0.4,0.86364,0.10895,0.27642,0.36218,0.73183,0.0,0.0,-1.29702,0.0,0.0,0.0,0.3615,-0.48148,0.0,-0.91753,1.0,0.14472,0.29099,0.0,-1.50999,-0.79339,-0.31429,0.0,-0.5035,0.18445,1.36644,1.39686,0.42857,-1.82119,0.0,0.0,0.0,-0.79444,0.0,0.0,0.0,-0.36335,0
DBAASP1423,0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.03846,0.8537,0.0,0.0,0.47552,0.5,0.86364,0.92248,0.27642,0.23089,0.54663,0.0,0.0,-1.0779,0.0,0.0,0.0,-0.36243,-0.48148,0.0,0.37216,0.0,0.14472,-0.42997,0.0,-0.08539,-0.79339,-0.75429,0.0,-0.5035,0.18445,2.24144,0.9466,0.42857,-0.29861,0.0,0.0,0.0,-0.79444,0.0,0.0,0.0,0.29573,0
DBAASP714,0.18,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.15385,-0.77809,0.0,0.0,2.38462,-0.4,0.125,-0.88891,0.94309,-1.46282,1.50257,0.0,0.0,1.84035,0.62821,0.0,0.0,1.56438,-0.48148,0.62821,0.5837,0.0,-0.38699,-1.02038,0.0,1.31692,-0.79339,-0.16762,0.62821,-0.5035,-0.83004,1.01644,2.05197,0.09524,0.10629,0.0,0.0,0.0,0.28889,0.8062,0.0,0.0,-1.38408,0
DBAASP3438,-0.42,0.76923,0.0,0.0,0.26564,0.0,0.09091,0.07692,-0.17198,0.0,0.18182,-0.28205,-0.2,-0.5,0.02355,-0.39024,0.43471,0.54625,0.0,0.76923,0.02524,-0.18977,0.0,2.43139,-0.63714,0.85185,-0.18977,0.70613,1385722962267845.0,-0.38699,1.09798,0.11111,1.27002,0.29752,-0.34813,-0.18977,0.5035,0.53953,0.39422,-1.44725,1.58242,1.11788,0.0,0.0,0.0,0.73333,-0.24354,0.0,0.0,1.07755,0
DBAASP2852,-0.03818,0.76923,0.0,0.0,0.26564,0.0,0.0,-0.19231,0.28393,0.0,0.0,0.38462,-0.075,-0.08333,0.32477,0.75261,0.55581,-1.42345,0.0,1.53846,-0.17032,-0.18977,0.0,0.0,1.7245,0.51852,-0.18977,-0.34999,0.0,0.22276,-0.06016,0.0,0.13362,0.12969,0.46418,-0.18977,-0.12587,-0.37352,-0.38356,0.19021,-0.26374,0.10313,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,0.82511,0
DBAASP1560,-0.03818,0.51282,0.0,0.0,0.26564,0.0,0.0,-0.34615,-0.2816,0.0,0.0,0.38462,-0.05,-0.08333,-0.26582,1.32404,-0.46762,-0.77461,0.0,1.53846,-1.07657,-0.18977,0.0,0.0,1.29074,0.18519,-0.18977,-0.18119,0.0,-0.38699,-0.46228,0.0,0.06126,0.04577,-0.34813,-0.18977,0.0,-0.37352,-0.38356,0.1392,0.1978,0.31371,0.0,0.0,1.0,0.4,-0.24354,0.0,0.0,-0.36631,0
DBAASP4085,0.18,-0.14245,0.0,0.0,-0.49333,0.0,0.0,-0.69231,-0.27939,0.0,0.0,0.38462,-0.625,0.125,-0.20513,-0.39024,-0.61351,0.44969,0.0,1.11111,0.27967,0.62821,0.0,0.0,0.43621,-0.48148,0.62821,-0.31201,1.0,0.22764,0.23497,0.0,1.44502,0.0551,-0.16762,0.62821,-0.5035,-0.83004,2.41644,-0.35821,-0.57143,1.50747,0.0,0.0,0.0,-0.67407,0.8062,0.0,0.0,0.21933,0
DBAASP3619,0.98,1.15385,0.0,0.0,-0.49333,0.0,0.0,-0.88462,3.02437,0.0,0.16667,-0.04396,-1.225,0.21429,2.54017,-0.39024,0.15718,-0.47982,0.0,1.25,0.4404,0.86328,0.0,0.0,1.14355,-0.48148,0.86328,-1.60377,3377699720527872.0,-0.38699,0.43342,0.0,2.28419,0.29752,1.88571,0.86328,-0.5035,0.083,-0.38356,-1.43687,-0.32143,0.5533,0.2,0.0,0.0,-0.975,1.10787,0.0,0.0,0.07654,0
DBAASP899,0.0,-0.51282,0.0,0.0,0.32889,0.0,0.0,0.69231,0.32396,2.55556,0.0,-0.61538,0.25,0.86364,0.07034,-0.39024,-1.58374,1.21314,0.0,0.0,1.08943,0.0,0.0,0.0,-0.48035,-0.48148,0.0,1.02021,1.0,1.09106,-0.10804,0.0,-2.52567,-0.79339,1.44571,0.0,-0.23077,0.18445,-0.38356,1.00009,-0.07143,-0.94338,0.0,0.0,0.0,0.28889,0.0,0.0,6.33333,-0.75557,0
DBAASP1000,-0.07,0.20147,0.0,0.0,-0.49333,0.0,0.0,0.19231,0.46723,0.0,0.0,0.0,0.3,-0.11538,0.44315,1.10976,-0.08661,-0.19741,0.0,0.71429,0.56869,-0.37179,0.0,0.0,0.79013,-0.17196,-0.37179,-0.54513,643371375338643.0,0.60163,0.14377,0.0,-0.47962,0.14168,0.0,-0.37179,-0.5035,0.0,1.01644,0.30588,0.0,-0.49407,0.0,0.0,1.0,0.49524,-0.47713,0.0,0.0,-0.09864,0
DBAASP208,0.04667,-0.51282,0.0,0.0,-0.04485,0.0,0.0,0.11538,-1.01434,2.875,0.0,-0.21538,0.2,0.5,-1.08681,-0.39024,1.73915,0.13586,0.0,0.0,0.62128,0.19861,0.0,1.11937,-0.08342,-0.08754,0.19861,0.42164,0.5,0.27967,1.23773,0.0,0.48887,-0.79339,0.68571,0.19861,-0.35474,0.31126,0.61644,-0.9868,-0.93506,0.74689,0.0,0.0,0.0,-1.41818,0.25489,0.0,0.0,1.51705,0
DBAASP1859,0.98,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.30769,-0.09133,0.0,0.0,0.0,0.9,1.03846,-0.1134,1.10976,0.02989,-0.51006,0.0,0.0,-0.60457,-0.37179,0.0,0.0,-0.2163,-0.48148,-0.37179,-0.77025,0.0,0.35772,-0.30963,0.0,-0.24955,-0.79339,1.13143,-0.37179,-0.5035,0.0,1.01644,0.12352,0.42857,-0.52999,0.0,0.0,0.0,0.49524,-0.47713,0.0,0.0,0.07871,0
DBAASP4238,0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.07692,-0.16866,0.0,0.0,0.47552,0.2,-0.04545,-0.21479,0.94309,-0.4309,-0.11064,0.0,0.0,-0.73935,0.0,0.0,0.0,-0.44044,-0.48148,0.0,-0.70003,1.0,0.76423,-0.38415,0.0,0.77704,-0.79339,1.00571,0.0,-0.5035,-0.32279,1.36644,0.51292,-0.57143,0.86733,0.0,0.0,0.0,-1.51667,0.0,0.0,0.0,-0.7672,0
DBAASP833,-0.42,1.43162,0.1,0.0,0.74,0.0,0.1,-0.65385,0.66631,0.0,0.1,-0.61538,-0.625,-0.04545,0.70735,0.27642,1.0803,0.26583,0.0,0.83333,-0.11673,0.0,0.1,1.28019,0.18513,1.32407,0.0,0.12211,1501199875790165.0,-0.38699,1.13481,0.25,0.09459,0.29752,-0.31429,0.0,0.04196,1.19895,-0.38356,-1.49992,-1.57143,-0.12341,0.0,0.0,0.0,-0.07222,0.0,0.0,0.0,1.08097,0
DBAASP2659,-0.42,-0.51282,0.0,0.0,0.05481,0.0,0.0,-0.73077,-0.73723,0.0,0.0,-0.61538,-0.6,-0.5,-0.71538,-0.39024,-0.28744,0.58341,0.0,0.0,-0.15177,0.62821,0.0,0.0,0.43264,-0.48148,0.62821,0.75409,1.0,0.22764,0.46388,0.0,1.7829,-0.79339,-0.16762,0.62821,0.04196,-0.83004,2.41644,0.0,-0.57143,2.47457,0.0,0.6836,0.0,-0.67407,0.8062,0.0,4.22222,0.35752,0
DBAASP1229,0.34364,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.15385,-0.61193,0.0,0.0,0.71795,0.25,0.33333,-0.63164,1.32404,-0.78183,0.24873,0.0,0.0,-0.74031,-0.18977,0.0,0.0,0.71479,-0.48148,-0.18977,-0.34316,-1.0,-0.38699,-0.36114,0.0,-0.67161,-0.79339,-0.34813,-0.18977,-0.5035,-0.83004,-0.38356,0.20426,0.1978,-0.48092,0.0,0.0,0.0,0.06667,-0.24354,0.0,0.0,-0.86969,0
DBAASP278,0.04667,0.39627,0.0,0.0,0.85212,0.0,0.0,-0.46154,-0.7348,0.0,0.0,0.98462,-0.15,0.0,-0.74994,1.20976,-0.00394,-0.1715,0.0,0.0,-1.9553,0.19861,0.0,0.0,2.13037,0.70034,0.19861,-0.00737,0.0,0.18211,-0.19105,0.0,-0.1058,0.29752,-0.27429,0.19861,0.09154,0.31126,0.61644,0.83665,0.15584,-0.2898,0.0,0.0,0.0,0.55152,0.25489,0.0,0.0,-0.14307,0
DBAASP2771,1.155,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.30769,0.06665,0.0,0.0,-0.17094,-0.05,1.16667,0.26433,-0.39024,-0.46149,-0.37094,0.0,0.0,-0.72401,0.40743,0.0,0.0,-0.10416,-0.04815,0.40743,-1.01577,0.0,-0.38699,-1.04582,0.0,-0.26476,0.29752,4.52571,0.40743,-0.5035,1.12648,-0.38356,-0.7828,0.42857,-0.68073,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,-0.22061,0
DBAASP1516,-0.42,-0.27473,0.0,0.0,0.21143,0.0,0.0,0.11538,0.15152,0.0,0.0,0.0,0.65,-0.11538,0.02427,0.60976,-0.1716,0.27348,0.0,0.0,-0.79451,-0.37179,0.08333,0.0,-0.4435,0.13757,-0.37179,0.76478,0.0,0.53821,-0.8619,0.0,1.15077,-0.63754,0.0,-0.37179,-0.26973,0.0,1.71644,-0.06792,-0.42857,1.07058,0.0,0.0,0.0,-0.74286,-0.47713,0.0,0.0,0.43735,0
DBAASP3263,0.51333,-0.20979,0.0,0.0,-0.49333,0.0,0.0,-0.38462,0.71198,0.0,0.0,-0.21538,0.025,1.0,0.91793,0.40976,0.46689,-0.62036,0.0,0.0,-0.77972,0.19861,0.11111,0.0,-1.26778,-0.08754,0.19861,-0.25105,0.0,-0.38699,-0.06462,0.0,-0.51962,-0.39669,0.68571,0.19861,-0.5035,1.45257,0.61644,-0.29921,-0.93506,-0.70606,0.0,0.0,0.0,-1.81212,0.25489,0.0,0.0,0.10884,0
DBAASP4969,1.155,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.0,-0.11685,1.64286,0.0,0.71795,0.0,0.61111,-0.22302,-0.39024,-0.59213,-0.37986,0.0,0.0,-0.02928,0.40743,0.0,0.0,-0.23519,-0.48148,0.40743,-1.87505,0.0,-0.38699,-1.17189,0.0,0.48451,-0.79339,-0.22629,0.40743,-0.5035,-0.17787,-0.38356,0.59988,-0.77143,0.38799,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,-0.76277,0
DBAASP1068,0.51333,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.15385,-1.00439,0.0,0.0,0.18462,0.375,1.0,-1.06763,0.40976,0.11526,0.39676,0.0,0.0,-0.40809,0.19861,0.0,0.0,0.64899,-0.48148,0.19861,0.53375,0.5,-0.38699,0.09615,0.0,-0.2527,-0.79339,-0.27429,0.19861,-0.5035,0.31126,1.61644,-1.515,0.15584,-0.16749,0.0,0.0,0.0,-0.23636,0.25489,0.0,0.0,0.51623,0
DBAASP2134,0.98,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.07692,-0.24396,4.6,0.0,1.67033,-0.65,0.21429,-0.29562,-0.39024,-1.68917,0.40815,0.0,0.0,1.73378,0.86328,0.0,0.0,0.34823,-0.48148,0.86328,-1.48431,0.0,0.20163,-0.67686,0.0,3.548,-0.79339,-0.09429,0.86328,-0.5035,-0.83004,-0.38356,2.19985,-0.32143,0.7516,0.0,0.0,0.0,0.65,1.10787,0.0,0.0,-0.76911,0
DBAASP4612,0.34364,0.25641,0.0,0.0,0.64513,0.0,0.0,0.0,0.52799,0.0,0.0,0.05128,0.375,-0.08333,0.43129,0.18118,0.05787,-0.55255,0.0,0.76923,-0.72502,-0.18977,0.09091,0.0,0.59384,0.18519,-0.18977,-0.17948,0.0,0.61301,-0.14301,0.0,-0.0209,0.12969,-0.34813,-0.18977,-0.12587,0.083,1.17199,-0.50977,0.1978,-0.08821,0.0,0.0,1.0,0.4,-0.24354,0.0,2.92308,0.19528,0
DBAASP347,0.18,-0.51282,0.0,0.0,0.05481,0.0,0.0,-0.30769,-0.22632,0.0,0.0,-0.61538,-0.275,1.375,-0.23756,-0.39024,1.4201,1.27446,0.0,0.0,0.42184,0.62821,0.0,0.0,0.04388,-0.48148,0.62821,1.66808,0.0,0.0,0.34849,0.0,-0.21228,-0.79339,-0.16762,0.62821,1.13287,-0.06917,-0.38356,-0.02314,1.42857,-0.02553,0.0,0.61492,0.0,1.25185,0.8062,0.0,4.22222,1.78923,0
DBAASP1401,0.34364,-0.51282,0.0,0.0,-0.11385,0.0,0.0,0.69231,-0.32045,2.3,0.0,-0.28205,0.55,0.33333,-0.35319,0.18118,-0.86009,0.04217,0.0,0.0,0.95406,-0.18977,0.0,0.0,0.02141,-0.48148,-0.18977,-0.54276,0.0,1.25203,0.39176,0.0,-0.50257,-0.79339,0.05802,-0.18977,0.37762,0.083,1.17199,0.24655,0.65934,-0.15307,0.0,0.0,0.0,0.06667,-0.24354,0.0,2.92308,-0.22985,0
DBAASP1247,-0.03818,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.0,-0.13097,0.0,0.0,0.05128,-0.1,-0.08333,-0.14041,1.32404,-0.78587,-0.12269,0.0,0.0,0.16338,-0.18977,0.0,0.0,-0.96296,-0.48148,-0.18977,-0.69308,-1.0,0.73821,0.45587,0.0,-0.15596,-0.79339,-0.34813,-0.18977,-0.5035,-0.83004,-0.38356,1.14739,0.1978,-0.65417,0.0,0.0,0.0,1.4,-0.24354,0.0,0.0,-1.0439,0
DBAASP3327,-0.07,0.20147,0.0,0.0,-0.49333,0.0,0.0,-0.26923,0.95828,0.0,0.0,-0.61538,-0.2,-0.5,0.54647,0.60976,-0.33242,0.18442,0.0,0.0,-0.05032,-0.37179,0.0,0.0,-1.67491,0.44709,-0.37179,-0.20951,0.0,-0.38699,0.46403,0.0,-0.06051,0.2196,-0.37714,-0.37179,-0.5035,0.41502,1.01644,-0.5981,0.42857,-0.36222,0.0,0.0,0.0,1.73333,-0.47713,0.0,0.0,-0.81264,0
DBAASP3945,0.28,-0.03663,0.0,0.0,0.21143,0.0,0.0,-0.07692,-0.0166,0.0,0.0,0.30769,0.3,-0.11538,0.01526,1.10976,-0.56104,-0.55684,0.0,0.0,-1.32839,-0.37179,0.08333,0.0,-0.00531,0.13757,-0.37179,-0.30755,1.0,0.53821,0.19885,0.0,0.02683,0.06375,1.13143,-0.37179,0.43157,-0.41502,-0.38356,1.25297,0.0,0.35526,0.0,0.0,0.0,0.18571,-0.47713,0.0,0.0,-0.31772,0
