,ABHPRK__38,CTDC_hydrophobicity_ARGP820101.G1,GTPC_uncharger.uncharger.postivecharger,CKSAAGP_negativecharger.uncharger.gap4,CTDC_solventaccess.G3,CKSAAP_TK.gap1,CKSAAGP_negativecharger.uncharger.gap1,formula_C,Cougar__27,CKSAAGP_aromatic.postivecharger.gap2,ABHPRK__18,ABHPRK__57,formula_H,ABHPRK__37,Cougar__28,CKSAAGP_alphaticr.alphaticr.gap5,Cougar__5,NMBroto_CIDH920105.lag2,CKSAAP_SR.gap3,AAC_G,MSW__7,DDE_AP,GTPC_uncharger.postivecharger.alphaticr,QSO3_SC_P,Ez__24,GAAC_uncharge,DDE_WT,APAAC_Pc2.Hydrophilicity.2,CTDC_charge.G3,DDR_I,Z5__56,ABHPRK__20,APAAC_Pc2.Hydrophilicity.1,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDD_hydrophobicity_ZIMJ680101.1.residue0,DDE_PP,CTDD_solventaccess.3.residue75,ABHPRK__79,CKSAAGP_alphaticr.postivecharger.gap3,MSW__1,CTDD_hydrophobicity_FASG890101.3.residue50,APAAC_Pc2.Hydrophobicity.1,CKSAAGP_negativecharger.alphaticr.gap2,PAAC_Xc1.Y,CTriad_g1.g2.g2,CTDD_hydrophobicity_ARGP820101.3.residue75,DDE_WC,CKSAAP_QK.gap3,ABHPRK__81,Cougar__3,y
DBAASP2845,-0.03636,-0.51873,0.0,0.0,-0.10769,0.0,0.0,1.18519,-0.61319,2.0,0.0,0.0,0.72973,0.75,-0.61392,0.0,-0.94091,1.11832,0.0,0.0,-0.04122,-0.232,0.0,1.06151,-0.43153,-0.10385,-0.18977,1.12626,0.0,1.38537,-0.03772,0.0,-2.44863,-0.74074,0.75408,-0.232,-0.0509,0.07931,0.24929,0.93119,-0.72527,-0.14303,0.0,0.0,0.0,0.0678,-0.18977,0.0,0.0,-0.32018,0
DBAASP705,1.31429,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.22222,-0.46424,0.0,0.0,0.40741,-0.2973,1.375,-0.36864,0.0,-0.33913,-0.04509,0.0,0.0,0.89589,0.768,0.0,0.0,0.67639,-0.45,0.62821,-1.02804,0.0,0.19837,-0.25308,0.0,-1.13698,-0.74074,0.87139,0.768,-0.43485,0.6609,-0.52849,0.21229,0.7619,-0.83342,0.0,0.0,0.0,0.29379,0.62821,0.0,0.0,0.03846,0
DBAASP864,0.0,-0.21614,0.0,0.0,-0.46667,0.0,0.0,-0.40741,0.14195,0.0,0.0,0.51852,-0.08108,0.86364,0.28363,2.5,0.51954,0.5168,0.0,0.91667,-0.98362,0.0,0.0,0.0,0.20589,-0.45,0.0,-0.21988,0.0,0.11545,0.61766,0.0,-0.79162,0.37037,-0.27231,0.0,-0.43485,-0.30842,0.34651,0.69815,0.42857,-1.47034,0.0,0.0,0.0,-0.80791,0.0,0.0,0.0,-0.00397,0
DBAASP4335,0.17143,-0.11527,0.0,0.0,0.05185,0.0,0.0,-0.37037,-0.12411,1.66667,0.0,-0.81481,-0.43243,0.125,-0.0452,0.0,0.6805,-0.3524,0.0,0.0,0.53498,0.768,0.0,0.0,-0.94305,0.05,0.62821,-1.10229,0.0,-0.41626,0.28727,0.0,0.80786,-0.61728,-0.14523,0.768,0.67433,2.11487,0.87151,-0.79969,-1.2381,1.98164,0.0,0.63524,0.0,-0.19586,0.62821,0.0,2.66667,0.72439,0
DBAASP1395,0.32727,-0.51873,0.0,0.0,-0.10769,0.0,0.0,0.44444,-0.83519,1.0,0.0,-0.40741,0.64865,0.75,-0.86798,0.71429,-0.0485,-0.02625,0.0,0.0,0.28983,-0.232,0.0,0.97898,0.09746,-0.10385,-0.18977,-0.00308,0.0,0.95285,0.30469,0.0,-1.32975,-0.74074,0.05027,-0.232,-0.0509,0.5155,1.02707,-0.16135,0.1978,-2.18245,0.0,0.0,0.0,0.0678,-0.18977,0.0,0.0,0.13091,0
DBAASP4798,0.0,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.81481,-0.44444,3.33333,0.0,0.51852,0.37838,-0.04545,-0.40712,0.0,-0.37324,0.68273,0.0,0.0,1.49336,0.0,0.0,0.0,-0.47612,-0.075,0.0,0.62722,0.0,-0.41626,-1.22369,0.0,1.53113,-0.74074,0.10892,0.0,-0.43485,0.6609,-0.52849,0.04397,-1.07143,2.82586,0.0,0.0,0.0,-1.17514,0.0,0.0,0.0,0.08269,0
DBAASP2693,1.6,-0.51873,0.0,0.0,0.31111,0.0,0.0,-1.03704,-0.3151,0.0,0.0,0.16296,-1.45946,0.5,-0.08526,0.0,-1.20136,0.38433,0.0,0.0,1.06089,1.69986,0.0,0.0,-0.38302,0.3,1.39046,-1.47923,1.0,-0.41626,-2.60754,0.0,1.80283,-0.74074,0.10892,1.69986,1.22893,-0.79307,-0.52849,0.39189,1.42857,2.08687,0.0,0.0,0.0,-0.44068,1072.05708,0.0,0.0,-1.62497,0
DBAASP5009,0.74286,-0.11527,0.0,0.0,-0.46667,0.0,0.0,-0.44444,0.2322,1.66667,0.0,-0.2037,-0.64865,0.125,0.14485,0.0,-0.82887,-0.09539,0.0,0.0,0.46803,0.768,0.0,0.0,-0.86598,0.05,0.62821,0.09041,0.0,-0.41626,0.7576,0.0,-0.15793,0.24691,-0.14523,0.768,-0.43485,-0.79307,0.87151,-0.11257,0.09524,1.48696,0.0,0.0,0.0,-1.17514,0.62821,0.0,0.0,-0.3871,0
DBAASP648,0.32727,0.0399,0.0,0.0,0.25128,0.0,0.0,0.2963,-0.49373,0.0,0.0,0.81481,0.16216,-0.08333,-0.45118,0.71429,-0.40674,-0.6329,0.0,0.84615,-0.1127,-0.232,0.0,1.21438,0.89704,0.24231,-0.18977,-0.52471,0.0,-0.41626,0.13614,0.0,0.62838,0.19943,2.86552,-0.232,-0.0509,-0.35688,-0.52849,-0.13102,-0.26374,0.40853,0.0,0.0,1.0,0.40678,-0.18977,0.0,0.0,-0.74412,0
DBAASP2286,1.31429,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.18519,-0.42174,0.0,0.0,0.40741,-0.43243,0.75,-0.24072,0.0,-0.88746,-0.37876,0.0,0.0,1.68535,0.768,0.0,0.0,-0.29396,-0.45,0.62821,-2.74323,0.0,-0.41626,-0.37802,0.0,-1.42818,-0.74074,0.36308,0.768,-0.43485,0.6609,-0.52849,0.60092,0.09524,-0.36025,0.0,0.0,0.0,-0.19586,0.62821,0.0,0.0,-1.57444,0
DBAASP1565,-0.4,0.59853,0.0,0.0,0.25128,0.0,0.0,-0.33333,-0.27654,0.0,0.0,0.40741,-0.05405,-0.08333,-0.19476,2.14286,-0.4129,-0.67094,0.0,1.69231,-1.19166,-0.232,0.0,0.0,1.83414,0.24231,-0.18977,-0.02291,0.0,-0.41626,-0.50822,0.0,-0.00889,0.11396,-0.30163,-0.232,0.07708,-0.35688,-0.52849,0.11887,0.1978,0.23149,0.0,0.0,0.5,0.0678,-0.18977,0.0,0.0,-0.34775,0
DBAASP4774,0.6,0.20749,0.0,0.0,0.0,0.0,0.0,-0.74074,1.08933,0.0,0.0,0.2716,-0.51351,0.05556,0.96705,1.25,0.75635,-0.95285,0.0,1.1,-1.2116,0.49809,0.0,0.0,-0.89522,0.0,0.40743,-0.1996,0.0,0.25041,0.29529,0.0,-0.08232,0.14815,-0.19606,0.49809,0.89617,0.45319,1.80484,1.01627,-0.77143,-0.16134,0.0,0.0,0.0,0.0,0.40743,0.0,0.0,0.63879,0
DBAASP2434,0.48889,0.47157,0.0,0.0,0.38182,0.11111,0.0,-0.48148,0.54527,0.0,0.0,-0.32593,-0.10811,0.5,0.52232,0.0,1.21314,-0.30418,0.0,1.0,-0.66783,0.24281,0.0,0.0,-0.40369,0.36818,0.19861,-0.42123,0.0,0.15285,-0.08473,0.0,0.96611,0.16835,0.59413,0.24281,0.01891,0.84264,1.47151,-0.45105,-1.48052,0.17173,0.0,0.0,0.0,-0.24037,0.19861,0.0,0.0,1.40444,0
DBAASP4267,1.2,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.40741,-0.31643,1.11111,0.0,0.07407,0.56757,0.86364,-0.31069,0.83333,-0.47228,-0.1089,0.0,0.0,0.14166,0.0,0.0,0.0,0.16197,-0.45,0.0,-0.02452,-0.5,-0.41626,-0.54093,0.0,1.05616,-0.74074,-0.27231,0.0,-0.43485,0.6609,0.34651,-0.80366,0.92857,0.77172,0.0,0.0,0.0,0.29379,0.0,0.0,0.0,-0.33684,0
DBAASP832,0.17143,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.81481,-0.41942,0.0,0.0,-0.81481,-0.59459,0.75,-0.44937,3.33333,-0.52665,0.12273,0.0,0.0,-0.46755,0.768,0.0,0.0,-0.12791,0.55,0.62821,-0.64385,1.0,-0.41626,-4.5641,0.0,-0.29512,-0.74074,-0.65354,0.768,-0.43485,-0.06609,0.87151,-0.21411,0.09524,-0.54855,0.0,0.0,0.0,0.78343,0.62821,0.0,0.0,-0.83406,0
DBAASP455,0.4,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.48148,-0.24821,2.5,0.0,-0.81481,-0.91892,2.0,-0.14352,0.0,0.14031,1.63715,0.0,0.0,0.50427,1.36412,0.0,0.0,-0.79928,-0.45,1.11583,2.81501,0.5,-0.41626,0.02504,0.0,-4.25297,-0.74074,0.65354,1.36412,-0.43485,0.2974,-0.52849,0.25578,0.0,-2.06663,0.0,0.0,0.0,0.50363,1.11583,0.0,0.0,0.6124,0
DBAASP3674,-0.4,-0.51873,0.0,0.0,0.61026,0.0,0.0,1.0,-2.33192,1.0,0.0,0.0,0.27027,-0.5,-2.29274,0.0,-1.05408,1.18335,0.0,0.0,0.57931,-0.232,0.0,3.89541,0.25244,0.58846,-0.18977,0.98775,0.0,1.38537,1.30885,0.0,0.49742,-0.74074,0.75408,-0.232,0.46103,-0.79307,-0.52849,1.00543,-0.26374,1.03864,0.0,0.0,0.0,0.0678,-0.18977,0.0,0.0,-0.61489,0
DBAASP2775,1.1,-0.15562,0.0,0.0,-0.46667,0.0,0.0,-0.2963,0.16444,1.42857,0.0,0.2716,-0.05405,0.61111,-0.04127,0.0,-0.41771,-0.35802,0.0,0.0,-0.1823,0.49809,0.0,0.0,-0.60552,0.0,0.40743,-0.60611,0.0,-0.41626,-1.08812,0.0,0.39117,0.37037,3.92124,0.49809,-0.43485,0.45319,-0.52849,-0.73284,1.02857,0.27813,0.0,0.0,0.0,0.44068,0.40743,0.0,0.0,-0.49258,0
DBAASP1257,0.6,0.0,0.0,0.0,-0.13333,0.0,0.0,0.0,0.40261,0.0,0.0,-0.43875,0.13514,-0.11538,0.42349,1.875,-0.90441,-0.34183,0.0,0.78571,-0.21562,-0.45452,0.0,0.0,-0.46473,-0.12857,-0.37179,-0.46558,0.0,0.61789,0.21612,0.0,-0.15532,-0.34392,-0.32677,-0.45452,0.63472,-0.79307,0.87151,0.04756,0.42857,0.01819,0.0,0.0,0.0,1.44794,-0.37179,0.0,0.0,-0.67057,0
DBAASP3965,0.26667,0.51873,0.0,0.0,0.2,0.0,0.08333,0.07407,0.23681,0.0,0.0,-0.06268,0.05405,-0.11538,0.26043,1.25,0.20981,-0.64973,0.0,0.0,-0.47576,-0.45452,0.0,0.99896,0.08308,0.51429,-0.37179,-1.06998,1286742750677285.0,0.57073,1.07543,0.1,-0.31551,0.13228,-0.32677,-0.45452,-0.31601,0.0,0.17151,0.01214,-0.42857,-0.0839,0.09091,0.0,0.0,0.18886,-0.37179,0.0,0.0,0.32347,0
DBAASP2384,0.0,-0.51873,0.0,0.0,-0.07778,0.0,0.0,0.03704,-0.25749,0.0,0.0,0.51852,0.16216,-0.5,-0.19418,1.66667,0.22759,0.58984,0.0,0.0,0.10769,0.0,0.0,0.0,-0.59225,-0.45,0.0,0.74856,1.0,0.79512,0.14987,0.0,2.08601,-0.74074,0.87139,0.0,-0.2962,-0.30842,2.09651,0.62863,-0.57143,2.17692,0.0,0.68768,0.5,1.02825,0.0,0.0,2.0,0.38246,0
DBAASP1837,0.04444,-0.18863,0.0,0.0,-0.46667,0.0,0.0,0.18519,0.56938,2.5,0.0,-0.81481,0.32432,0.0,0.45473,0.0,0.10869,0.73733,0.0,0.0,1.27025,0.24281,0.0,0.0,-1.54003,-0.04091,0.19861,1.35954,0.0,-0.41626,-0.08207,0.0,1.8064,-0.13468,0.59413,0.24281,-0.43485,1.38788,-0.52849,-1.19732,0.15584,2.62778,0.0,0.0,0.0,-0.64099,0.19861,0.14286,0.0,1.28361,0
DBAASP5130,0.26667,-0.06484,0.0,0.0,0.11667,0.0,0.0,-0.18519,-0.30867,2.0,0.0,1.97884,-0.89189,0.21429,-0.27142,0.0,-1.63654,-0.10874,0.0,0.0,1.46039,1.05537,0.16667,0.0,1.42313,0.1125,0.86328,-0.01104,0.0,0.33496,-0.39866,0.0,2.26949,-0.0463,-0.08169,1.05537,0.60501,-0.79307,-0.52849,2.39685,-0.32143,-0.0391,0.0,0.0,0.0,-0.44068,0.86328,0.0,0.0,-0.75435,0
DBAASP68,-0.03636,0.0399,0.0,0.0,0.61026,0.0,0.0,0.22222,-0.54366,0.0,0.0,0.81481,0.0,-0.08333,-0.28437,0.71429,-0.47936,-0.73803,0.0,0.0,0.0309,-0.232,0.09091,1.27303,1.83945,0.24231,-0.18977,-0.5921,692861481133923.0,1.10894,0.52757,0.11111,0.1214,0.11396,1.4579,-0.232,0.07708,-0.35688,-0.52849,0.52991,-0.26374,0.28769,0.0,0.0,0.0,0.0678,-0.18977,0.0,0.0,-0.56132,0
DBAASP136,0.74286,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.07407,-0.16617,1.66667,0.0,1.01852,-0.37838,0.125,-0.09588,0.0,-1.61008,0.41012,0.0,0.0,2.46974,0.768,0.0,0.0,-0.17525,-0.45,0.62821,-0.39341,0.0,0.73984,-0.33847,0.0,2.27948,-0.74074,1.3797,0.768,-0.43485,-0.79307,-0.52849,0.82039,0.7619,0.26131,0.0,0.0,0.0,0.29379,0.62821,0.0,0.0,-0.61721,0
DBAASP4417,0.1,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.18519,-0.84152,0.0,0.0,1.35802,0.0,1.16667,-0.75764,1.25,-0.8391,1.09606,0.0,0.0,-1.17616,0.49809,0.0,0.0,2.30676,-0.45,0.40743,0.99103,0.0,-0.41626,-0.8885,0.0,-1.42382,-0.74074,-0.19606,0.49809,-0.43485,-0.79307,0.63818,0.08057,0.42857,-1.32458,0.0,0.0,0.0,0.44068,0.40743,0.0,0.0,-0.55895,0
DBAASP1274,0.04444,0.14147,0.0,0.0,-0.46667,0.0,0.0,-0.25926,-0.20306,0.0,0.0,0.16296,-0.10811,0.0,-0.03903,1.0,-0.21729,0.15078,0.0,2.0,0.4459,0.24281,0.0,0.0,0.85843,-0.45,0.19861,0.05075,0.0,-0.41626,-0.12833,0.0,1.13853,0.06734,-0.23765,0.24281,-0.43485,-0.79307,0.47151,-1.01654,0.15584,1.91208,0.0,0.0,0.0,-0.24037,0.19861,0.0,0.0,0.22438,0
DBAASP1505,0.48889,-0.51873,0.0,0.0,-0.04242,0.0,0.0,-0.33333,-0.46471,0.0,0.0,-0.32593,0.02703,1.0,-0.65921,2.0,0.40734,0.69181,0.0,0.0,-0.8518,115.93523,0.0,1.21853,-0.47244,-0.04091,0.19861,0.46005,0.0,0.1252,0.27591,0.0,-0.74766,-0.74074,1.42591,0.24281,0.47266,-0.24784,1.47151,0.5704,-0.38961,-1.09439,0.0,0.0,0.0,-0.24037,0.19861,0.0,0.0,0.47532,0
DBAASP880,-0.4,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.7037,-0.42983,0.0,0.0,-0.2037,-0.40541,0.125,-0.46516,0.0,0.31751,0.75708,0.0,0.0,-0.55905,0.768,0.0,0.0,0.17682,-0.45,0.62821,0.38347,0.0,0.19837,-0.24607,0.0,0.72639,-0.74074,0.87139,0.768,-0.43485,-0.79307,2.27151,-0.40781,-1.2381,-0.0974,0.0,0.0,0.0,-0.6855,0.62821,0.0,0.0,0.08216,0
DBAASP3626,0.26667,-0.06484,0.0,0.0,0.11667,0.0,0.0,-0.81481,-0.77414,0.0,0.0,-0.81481,-0.94595,0.21429,-0.18224,0.0,-0.00464,0.83319,0.0,0.0,-0.2664,139.33426,0.0,1.32235,-1.13307,0.675,0.86328,0.33144,0.0,-0.41626,0.81957,0.0,-0.30216,-0.0463,-0.08169,1.05537,-0.01891,0.07931,-0.52849,-0.90672,-1.82143,1.10677,0.0,0.0,0.0,0.66102,0.86328,0.0,0.0,1.08632,0
DBAASP2099,0.8,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.14815,-0.29772,1.11111,0.0,-0.37037,0.10811,0.40909,-0.34381,0.83333,-0.80801,-0.13658,0.0,0.0,-0.32095,0.0,0.0,0.0,-0.49867,-0.45,0.0,-1.06989,1.0,-0.41626,-0.43864,0.0,-0.21561,-0.74074,0.10892,0.0,-0.43485,-0.30842,0.34651,-0.02713,0.42857,-0.4491,0.0,0.0,0.0,-0.44068,0.0,0.0,0.0,-0.85569,0
DBAASP1312,0.93333,-0.51873,0.0,0.0,-0.04242,0.0,0.0,0.37037,-1.17558,1.25,0.0,-0.32593,0.21622,0.5,-1.18879,0.0,0.51593,-0.55796,0.0,0.0,0.53245,0.24281,0.0,1.00311,-0.73993,-0.04091,0.19861,-1.63456,0.5,-0.41626,0.73243,0.0,-1.20775,-0.74074,0.17824,0.24281,0.47266,0.84264,-0.52849,-0.5446,-0.93506,0.55487,0.0,0.0,0.0,-0.24037,0.19861,0.0,0.0,0.526,0
DBAASP715,0.17143,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.14815,-0.6383,1.66667,0.0,2.85185,-0.43243,0.125,-0.63695,1.66667,-1.424,1.67515,0.0,0.0,1.5985,0.768,0.0,0.0,1.72374,-0.45,0.62821,0.82651,0.0,-0.41626,-1.06284,0.0,1.35255,-0.74074,0.36308,0.768,-0.43485,-0.79307,0.87151,1.88581,0.09524,-0.0114,0.0,0.0,0.0,0.29379,0.62821,0.0,0.0,-1.36335,0
DBAASP215,-0.4,-0.51873,0.0,0.0,-0.0,0.0,0.0,0.0,-1.128,2.85714,0.0,0.2716,-0.18919,0.61111,-1.03355,0.0,0.7517,1.34846,0.0,0.0,0.95774,0.49809,0.0,1.22242,1.30081,0.0,0.40743,1.3493,0.0,0.1252,0.94444,0.0,-0.55014,-0.74074,1.17637,0.49809,-0.26847,-0.16994,0.63818,-0.2763,-0.77143,-1.48621,0.0,0.0,0.0,-0.88136,0.40743,0.0,0.0,0.64112,0
DBAASP1266,-0.03636,0.59853,0.0,0.0,-0.46667,0.0,0.0,-0.11111,0.62259,0.0,0.0,0.0,0.05405,-0.08333,0.68037,0.71429,0.68746,0.29973,0.0,3.38462,0.53245,-0.232,0.0,0.0,0.78213,-0.45,-0.18977,0.12303,0.0,-0.41626,-0.77785,0.0,1.02157,0.37037,-0.30163,-0.232,-0.43485,-0.79307,0.24929,-0.78074,0.1978,0.47892,0.0,0.0,0.0,-0.27119,-0.18977,0.0,0.0,0.30794,0
DBAASP4799,0.17143,-0.11527,0.0,0.0,-0.46667,0.0,0.0,-0.55556,0.01428,1.66667,0.0,-0.2037,-0.83784,-0.5,0.00178,0.0,-0.85268,0.00072,0.0,0.0,0.30255,0.768,0.0,0.0,-0.90288,0.05,0.62821,0.36671,1.0,-0.41626,1.04629,0.0,-0.16334,0.24691,-0.14523,0.768,-0.43485,-0.79307,0.87151,0.12643,-0.57143,0.61386,0.0,0.0,0.0,-1.17514,0.62821,0.0,0.0,-0.5433,0
DBAASP4010,0.0,-0.21614,0.0,0.0,-0.07778,0.0,0.0,0.11111,-1.12496,0.0,0.0,0.07407,0.18919,0.40909,-1.06318,0.83333,-0.36789,0.47981,0.0,0.91667,-0.3298,0.0,0.0,1.1796,1.18536,-0.075,0.0,0.59413,0.0,-0.41626,-0.23868,0.0,-0.40336,0.18519,2.39631,0.0,-0.01891,-0.30842,1.22151,-0.46362,-0.57143,-0.52098,0.0,0.0,0.5,0.66102,0.0,0.0,0.0,0.21146,0
DBAASP444,-0.4,0.20749,0.125,0.0,-0.0,0.0,0.0,-0.62963,0.12924,1.42857,0.0,-0.2716,-0.62162,-0.5,0.18855,0.0,-0.03532,-0.07574,0.0,1.1,0.19948,0.49809,0.0,0.0,-1.16585,0.45,399.42133,0.97849,0.0,0.64065,-1.29822,0.0,1.84905,-0.2963,-0.19606,0.49809,0.23066,0.45319,0.63818,-0.54739,-0.77143,1.48874,0.0,0.0,0.0,-1.76271,0.40743,0.0,0.0,0.36479,0
DBAASP2186,1.31429,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.07407,0.1708,0.0,0.0,1.62963,-0.48649,0.75,0.11468,0.0,-0.54339,0.69233,0.0,0.0,0.57635,0.768,0.0,0.0,-0.60823,-0.45,0.62821,-0.78973,1.0,-0.41626,0.10132,0.0,-0.02095,-0.74074,-0.14523,0.768,-0.43485,-0.06609,-0.52849,1.80381,1.42857,0.78929,0.0,0.0,0.0,0.29379,0.62821,0.0,0.0,-1.30021,0
DBAASP48,-0.4,-0.18863,0.0,0.0,0.80606,0.0,0.0,-0.07407,0.30332,0.0,0.0,1.14074,-0.13514,-0.5,0.32057,1.0,0.5278,0.71225,0.0,1.0,-0.24009,0.24281,0.0,0.0,0.93589,-0.45,0.19861,0.04444,-1.0,0.44553,-0.27954,0.0,1.25707,0.06734,1.84179,0.24281,1.07767,0.2974,2.47151,0.7777,-0.38961,1.41725,0.0,1.36679,0.0,-0.64099,0.19861,0.0,6.54545,0.41307,0
DBAASP2114,0.6,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.2963,-0.47626,0.0,0.0,-0.43875,0.48649,0.26923,-0.44866,1.25,-0.76414,-0.16385,0.0,0.0,-0.34481,-0.45452,0.0,0.0,0.01056,-0.45,-0.37179,-1.04078,0.0,-0.41626,-0.29617,0.0,-0.23156,-0.74074,0.0,-0.45452,-0.43485,-0.39654,0.17151,0.09076,0.0,-0.19547,0.0,0.0,0.0,0.18886,-0.37179,0.0,0.0,-0.99179,0
DBAASP2949,0.4,0.38905,0.0,0.0,-0.07778,0.0,0.0,-0.14815,0.43951,0.0,0.0,0.07407,0.02703,0.86364,0.39151,0.83333,1.2117,-1.21568,0.0,1.83333,-0.31806,0.0,0.1,0.0,0.70433,-0.075,0.0,-1.22231,1.0,0.20488,-0.31909,0.0,-1.13922,0.0,-0.27231,0.0,0.11974,0.17624,1.22151,-0.02371,0.42857,-1.15776,0.0,0.0,0.0,-0.07345,0.0,0.0,0.0,0.39705,0
DBAASP912,-0.4,1.29682,0.0,0.0,0.46667,0.0,0.0,-0.74074,1.20533,0.0,0.0,-0.2716,-0.81081,-0.5,1.43932,1.25,0.42728,-0.51065,0.0,1.1,0.54089,0.49809,0.0,0.0,-0.16227,1.35,0.40743,0.11527,0.0,-0.41626,0.25752,0.0,0.01882,0.25926,0.26142,0.49809,0.23066,-0.16994,-0.52849,-0.601,-1.97143,0.14066,0.0,0.0,0.0,-2.20339,0.40743,0.0,0.0,0.9057,0
DBAASP269,-0.4,-0.21614,0.0,0.0,0.31111,0.0,0.0,-0.40741,0.33039,0.0,0.0,-0.81481,-0.40541,-0.5,0.41798,0.83333,-0.27134,0.4274,0.0,0.91667,-0.20462,0.0,0.0,0.0,-0.35714,-0.075,0.0,-0.16729,0.0,0.46504,-1.06241,0.0,0.08332,0.18519,-0.27231,0.0,-0.01891,0.17624,0.34651,0.17926,-0.57143,0.2947,0.0,0.71017,0.0,-0.07345,0.0,0.0,4.0,0.0417,0
DBAASP2675,-0.4,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.62963,-0.67031,0.0,0.0,0.40741,-0.62162,-0.5,-0.57114,0.0,-0.80704,0.54676,0.0,0.0,-0.40054,0.768,0.0,0.0,0.33777,-0.45,0.62821,0.75383,1.0,0.19837,0.35522,0.0,1.80768,-0.74074,-0.14523,0.768,-0.43485,-0.79307,2.27151,0.04206,-0.57143,2.57097,0.0,0.0,0.0,-0.6855,0.62821,0.0,0.0,0.14038,0
DBAASP1629,0.4,-0.21614,0.0,0.0,-0.07778,0.0,0.0,0.0,0.2266,1.11111,0.0,-0.81481,0.02703,-0.04545,0.27535,0.0,-0.301,0.2832,0.0,0.0,-0.25033,0.0,0.0,0.0,-0.79101,0.3,0.0,0.10274,-1.0,-0.41626,-0.8223,0.0,0.15525,-0.09259,0.49016,0.0,0.67433,0.6609,0.34651,-0.47788,-1.07143,0.46458,0.0,0.0,0.0,-1.9096,0.0,0.0,0.0,-0.22654,0
DBAASP2365,-0.4,0.20749,0.0,0.0,0.46667,0.0,0.0,-0.74074,-0.39786,1.42857,0.0,-0.81481,-1.05405,0.05556,-0.80774,2.5,0.44921,1.29788,0.0,2.2,0.27169,0.49809,0.0,1.46769,0.40274,0.0,0.40743,0.78159,0.0,0.44553,0.87297,0.0,-0.76093,0.03704,-0.19606,0.49809,0.23066,-0.79307,-0.52849,0.40156,-0.17143,-0.35222,0.0,0.74835,0.0,0.0,0.40743,0.0,2.4,0.72545,0
DBAASP3003,-0.4,1.29682,0.0,0.0,1.86667,0.0,0.0,-1.11111,4.44022,0.0,0.0,-0.81481,-1.67568,-0.5,4.29169,2.5,1.29777,0.8622,0.0,5.5,-0.47588,0.49809,0.0,0.0,-1.16089,-0.45,0.40743,0.19633,0.0,-0.41626,0.36092,0.0,-0.02872,0.25926,-0.19606,0.49809,0.56342,-0.79307,-0.52849,-0.41933,-0.17143,-0.40599,0.0,0.0,0.0,-2.64407,0.40743,0.0,12.0,1.43798,0
DBAASP345,0.74286,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.25926,-0.29446,0.0,0.0,1.01852,-0.35135,0.75,-0.15094,0.0,0.32213,1.21723,0.0,0.0,-0.01248,0.768,0.0,0.0,0.06712,-0.45,0.62821,0.77578,0.0,0.19837,-0.01452,0.0,0.47931,-0.74074,0.36308,0.768,-0.43485,-0.06609,-0.52849,0.60863,1.42857,1.05924,0.0,0.0,0.0,0.78343,0.62821,0.0,0.0,-0.02537,0
DBAASP291,-0.06667,0.0,0.0,0.0,0.2,0.0,0.0,0.81481,-1.17399,0.90909,0.0,0.31339,0.43243,-0.5,-1.13113,0.0,-0.22928,-0.55553,0.0,1.57143,0.99504,-0.45452,0.0,2.11549,0.71651,0.19286,-0.37179,-0.44986,0.0,0.61789,0.58562,0.0,0.43802,-0.42328,0.32677,-0.45452,0.51588,-0.79307,0.17151,0.03568,-0.42857,0.9159,0.0,0.0,1.0,0.18886,-0.37179,0.0,0.0,-0.13998,0
DBAASP1364,-0.03636,0.59853,0.0,0.0,0.61026,0.0,0.0,0.07407,-0.20913,0.0,0.0,0.40741,-0.10811,-0.08333,-0.11891,1.42857,-0.05197,-1.51378,0.0,0.84615,-0.51355,-0.232,0.0,0.0,1.47552,0.58846,-0.18977,-0.43584,0.0,0.1935,0.00461,0.0,0.17051,0.11396,0.40218,-0.232,0.33305,-0.35688,-0.52849,0.65947,-0.26374,0.30262,0.0,0.0,0.0,0.40678,-0.18977,0.0,0.0,-0.02348,0
DBAASP1678,-0.4,0.25936,0.08333,0.0,0.2,0.0,0.0,0.7037,0.48912,0.90909,0.0,-0.81481,0.35135,0.65385,0.49933,0.0,-0.17499,1.33995,0.0,0.78571,-0.20695,-0.45452,0.0,0.0,-0.86922,0.83571,-0.37179,1.77841,-1.0,-0.41626,-2.67656,0.0,-3.2165,-0.02646,-0.32677,-0.45452,0.2782,0.0,0.17151,0.49999,-0.42857,-1.20272,0.0,0.0,0.0,1.13317,-0.37179,0.0,0.0,0.19149,0
