,GTPC_uncharger.postivecharger.alphaticr,CKSAAP_GP.gap2,GTPC_alphaticr.postivecharger.alphaticr,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAP_PK.gap3,DDE_PG,DDE_TW,CKSAAP_TK.gap1,DDE_MQ,DDE_RA,CTriad_g1.g2.g3,ABHPRK__33,DDE_RP,NMBroto_CHAM810101.lag2,CTDT_hydrophobicity_PRAM900101.Tr1331,MSW__6,CTDD_hydrophobicity_CASG920101.2.residue50,Z3__17,Calculate_charge,DDE_RQ,DPC_GF,Kytedoolittle,Z3__16,PAAC_Xc1.W,CKSAAP_DP.gap1,NMBroto_CHAM820102.lag1,ABHPRK__55,CTDD_hydrophobicity_FASG890101.2.residue100,Z3__24,APAAC_Pc1.P,CTDD_hydrophobicity_PONP930101.2.residue75,Z5__19,MSW__1,CKSAAGP_uncharger.postivecharger.gap2,DDE_NT,CTriad_g4.g5.g1,ABHPRK__75,PAAC_Xc2.lambda1,APAAC_Pc1.G,CTDC_normwaalsvolume.G3,Z3__11,Ez__22,CTDD_hydrophobicity_PRAM900101.1.residue100,CTDD_hydrophobicity_ARGP820101.1.residue50,Z3__30,Ez__6,CTDD_charge.2.residue50,QSO3_SC_P,Aliphatic_Index,CTDT_charge.Tr1221,y
random_peptide_254,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-2.94549,-0.94891,-1.37187,1.84659,-0.85559,-0.0005,0.66081,0.0,1.77393,-0.2891,0.0,0.0,0.5935,0.0,-0.56407,-0.51074,0.89531,-0.97222,0.75721,2.13947,0.0,0.66081,0.0,0.0,-0.76479,0.0,-0.35714,0.71889,1.29507,-2.55,0.99259,0.34216,-1.42067,0.45455,1.32881,1.77312,-0.58333,0
random_peptide_255,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,56.14851,-0.07145,0.67779,-0.3984,-1.10795,0.59784,0.43288,0.30643,0.0,1.76168,-0.4574,0.0,0.0,-1.73037,0.0,0.37605,-1.73075,1.80462,0.48611,0.1195,-0.94864,2.99535,0.30643,0.0,0.0,0.19738,0.0,0.10714,-0.81647,-0.67564,0.075,-0.07871,-2.86524,1.52651,-2.04545,1.69104,-0.405,0.41667,0
random_peptide_256,0.0,0.0,0.11111,0.0,0.14286,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15455,-0.4464,0.18978,-0.4298,0.23502,-0.08346,0.51545,-0.14037,0.0,0.9264,0.27184,0.0,0.0,-0.26221,0.0,0.37605,0.8295,1.92445,0.61869,0.6048,0.45013,1.87209,-0.14037,0.0,0.0,-0.26253,0.96694,-0.27273,0.36766,0.3255,-0.64091,2.21692,-1.75241,-0.26027,0.0,1.75428,1.15935,0.11667,0
random_peptide_257,0.0,0.0,0.0,0.0,0.0,63.26632,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.38021,-0.94891,-0.41649,0.61553,0.19921,1.00038,-0.27388,0.0,-0.12227,1.39822,0.0,0.0,1.63054,0.0,0.21936,-0.27094,1.98565,0.0,-1.13463,-0.46371,1.66408,-0.27388,0.0,0.0,-0.21493,1.99539,-0.35714,-0.6625,-0.04696,-0.55,0.38042,-0.45441,0.1367,1.28788,1.46398,-0.13186,0.05303,0
random_peptide_258,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,0.80136,0.18978,-0.51655,-0.61553,-2.50758,-0.50044,0.66081,0.0,0.11626,1.21508,0.0,0.0,0.85228,0.0,0.37605,-1.32526,0.99421,0.64815,0.18245,-0.9138,0.0,0.66081,0.0,0.0,-0.10979,0.99909,-1.28571,0.24626,-0.31577,-0.55,0.38042,-0.261,0.51271,0.45455,1.11776,-0.412,-0.58333,0
random_peptide_259,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.31696,-0.07299,0.36878,-0.68588,0.34387,0.50044,-0.52381,0.0,-0.55082,-0.35071,0.75869,0.0,-0.35854,0.0,-0.56407,0.66587,0.0,-0.83333,-0.5973,0.33432,1.36152,-0.52381,0.0,0.0,0.02313,0.0,1.10204,-0.64888,0.12067,0.45,1.69221,1.34147,-0.04533,-0.97403,0.0,0.30037,0.22436,0
random_peptide_260,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-0.76262,0.67779,2.89023,-0.73864,-1.97931,0.54898,0.30643,0.0,-0.58709,1.65785,1.30332,0.0,-0.33077,0.0,-0.32904,-1.1094,0.0,0.24306,1.5867,0.98292,0.0,0.30643,1.0,0.0,2.01694,1.04528,1.5,-0.87886,-1.02645,-0.3,0.83954,0.11515,-0.41819,-0.79545,0.0,-0.8042,0.41667,0
random_peptide_261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.41803,-0.94891,-0.65116,0.07386,0.03712,-0.0005,0.0,0.0,0.28786,-0.18476,0.0,0.0,0.48177,0.0,0.18802,0.72839,0.92738,-0.97222,-0.55146,0.03272,0.0,0.0,0.0,0.16667,-1.00326,0.0,-0.72857,-0.03779,0.53111,0.45,0.74772,-0.35314,-0.56175,0.45455,1.16469,-0.08143,-0.58333,0
random_peptide_262,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,0.96762,-0.94891,-0.5118,0.07386,-0.314,-0.50094,0.86501,0.0,0.04426,-0.30679,0.0,0.0,0.69411,0.0,-1.5042,0.11645,0.0,-0.97222,2.97775,1.69227,0.0,0.86501,0.0,0.0,-0.42946,0.0,-0.17143,1.09707,0.70723,0.45,2.21692,0.03037,-1.2938,-0.54545,0.0,2.37263,-0.58333,0
random_peptide_263,0.0,0.0,0.0,0.0,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,1.0,0.0,-0.15455,0.30497,-0.37956,0.30962,-0.57076,0.77127,0.96585,-0.14037,0.0,0.10128,0.48546,0.0,0.0,-2.15089,0.0,-0.47861,0.2612,0.0,0.08838,-0.80467,0.65675,0.0,-0.14037,0.0,0.0,0.26009,1.046,0.23377,-0.28897,-0.61389,0.17727,-0.45436,-0.88034,-0.13867,0.0,0.0,0.12027,0.81667,0
random_peptide_264,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-0.03626,-0.94891,0.89434,-0.51705,0.04688,-0.0005,0.86501,0.0,-0.35535,-0.34194,0.0,0.0,-0.27952,0.0,0.37605,0.0845,0.0,-0.58333,1.40187,1.31861,0.0,0.86501,0.0,0.0,-0.72188,0.0,0.94286,-0.05841,2.57027,-2.55,2.21692,-0.13632,-2.37594,-0.54545,0.0,0.42283,-0.58333,0
random_peptide_265,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,-0.22285,-0.94891,0.52522,-0.05276,0.02741,-2.00025,-0.52381,0.0,-0.2722,-0.59095,0.0,0.0,0.41226,0.0,-0.42977,0.29885,0.0,-0.27778,-0.7952,-0.28644,0.0,-0.52381,0.0,0.0,-0.35029,0.0,-0.88776,0.48527,-0.29858,-0.19286,0.11806,-0.08553,0.16624,1.16883,0.0,-0.15587,-0.58333,0
random_peptide_266,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-5.70174,-0.94891,-0.11211,0.36932,1.71069,-0.03453,0.30643,0.0,0.69147,0.43564,0.0,0.0,-0.59475,0.0,-0.09401,0.68708,0.89243,0.48611,0.39932,0.03317,0.0,0.30643,0.0,0.0,-0.92333,0.89681,-0.58929,0.85799,1.89966,-2.175,-0.99696,0.96418,-0.92174,0.45455,1.17185,1.23384,-0.58333,0
random_peptide_267,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-0.22307,-0.94891,-0.91824,1.25568,0.01831,-0.0005,0.86501,0.0,-0.02517,-0.15593,0.0,0.0,-0.09276,0.0,-1.12815,1.46988,0.0,-0.97222,-0.50326,1.70451,0.0,0.86501,0.0,0.0,-0.72028,0.0,-0.17143,0.52238,0.92266,-2.55,-0.72148,1.14683,-1.93041,-0.54545,0.0,1.06156,-0.58333,0
random_peptide_268,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,-0.27909,0.80292,-0.442,-0.47484,-0.16596,0.89929,-0.52381,0.0,0.1795,0.01343,0.0,0.0,-1.70649,0.0,0.24175,-0.83348,0.94463,0.27778,0.37111,-0.42692,1.36152,-0.52381,0.0,0.0,-0.02113,0.94926,-0.09184,-0.39562,-0.10709,-0.40714,0.90513,-0.14597,0.70542,1.16883,0.65023,-0.28794,0.76282,0
random_peptide_269,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,3.28788,1.89781,-0.39422,-0.51705,-3.30613,-0.50094,0.86501,0.0,-0.05721,0.46376,0.70531,0.0,-0.12081,0.0,-1.5042,-0.64955,0.0,-0.97222,-4.11014,2.14807,0.0,0.86501,0.0,0.0,1.2814,0.0,-0.17143,1.57886,2.07106,-1.35,0.01312,1.05449,-1.4257,1.45455,0.0,2.37263,-0.58333,0
random_peptide_270,0.1,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.02753,0.60385,1.77865,0.36932,-1.00295,0.06506,-0.27388,0.0,0.7855,-0.18187,0.77494,0.0,-0.48636,0.0,-1.03414,-0.05681,0.0,-0.64815,0.3994,0.9618,0.0,-0.27388,0.0,0.0,0.27994,0.0,1.5,-0.16494,-0.34019,0.2,-0.53783,-0.19759,-0.38244,0.45455,0.0,-0.27193,0.05303,0
random_peptide_271,0.0,0.0,0.08333,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.9156,1.67883,-0.16829,-0.47484,0.07384,-0.0005,-0.52381,0.0,0.2106,0.80735,0.0,0.0,-0.04416,0.0,-0.29547,0.70882,0.0,0.0,0.68069,-0.17673,0.0,-0.52381,0.0,0.0,1.10369,2.03692,-0.4898,0.5091,0.96966,-0.40714,0.38042,0.22329,-0.85854,1.16883,0.0,1.11678,-0.04487,0
random_peptide_272,0.0,0.0,0.0,0.0,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15455,-0.02207,-0.94891,-1.37654,-0.83936,0.36736,-0.0005,-0.14037,0.0,-0.27266,-0.75334,0.0,0.0,4.11388,0.0,0.37605,-0.9024,4.66844,-0.79545,0.47721,0.18089,0.0,-0.14037,0.0,0.14286,-1.56374,0.0,-1.28571,0.10528,0.80292,-2.55,-0.78826,-0.77609,0.01209,0.0,6.47171,0.71621,-0.58333,0
random_peptide_273,0.0,0.0,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-0.06074,0.0,-0.60901,-0.19886,1.08873,-1.00038,-0.40145,0.0,-0.63642,0.32686,0.0,0.09091,0.13295,0.0,-0.49176,0.41879,0.92113,-0.5235,-0.39364,0.12193,0.0,-0.40145,0.0,0.0,-0.74627,0.92564,-0.85714,0.68761,-0.29186,0.45,-0.04339,-0.63577,0.07433,-1.46853,0.79592,0.41766,-0.58333,0
random_peptide_274,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-0.97465,0.60385,0.42489,-0.12311,-0.58655,-0.99987,-0.27388,0.0,-0.3133,-0.59496,0.0,0.0,0.12591,0.0,0.21936,0.76913,1.97428,0.97222,-0.81113,-0.80305,0.0,121.03494,0.0,0.0,0.58411,0.0,0.10714,-0.28275,0.42958,0.45,0.07433,-0.67184,0.34684,0.45455,1.34055,-0.13186,-0.26515,0
random_peptide_275,0.0,0.0,0.0,0.33333,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.33333,0.33739,-0.19114,0.67779,-0.18115,0.73864,-0.15508,2.50119,0.30643,0.0,0.50544,-0.31743,0.0,0.0,1.49115,0.25,0.37605,-2.52367,1.51578,0.48611,1.04276,-0.72091,0.0,0.30643,0.0,0.0,1.06659,0.0,2.19643,-2.68165,-1.88465,0.075,-1.45608,-0.19183,1.92976,-2.04545,1.78872,-0.6151,1.91667,0
random_peptide_276,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.36725,-0.94891,0.96048,-0.61553,-0.93692,-0.03403,-0.27388,0.0,-0.22413,0.31858,0.0,0.0,2.24576,0.0,-0.2507,-0.93653,1.03528,0.48611,-0.73779,-0.60487,0.0,121.03494,0.0,0.0,-0.11082,1.04035,0.10714,-0.27633,-0.12752,-0.05,-0.23175,-0.20187,0.03744,-0.37879,0.72247,-0.53806,-0.26515,0
random_peptide_277,0.0,0.0,0.0,0.16667,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-1.23875,-0.13556,1.23357,-0.36932,0.55514,-0.35181,0.30643,0.0,-0.57938,0.51033,0.0,0.0,-0.34631,0.0,0.37605,-0.15003,0.97838,0.0,-0.08121,0.33684,0.0,0.30643,0.0,0.0,-0.28766,0.98317,0.80357,0.84729,0.03706,-0.3,1.29867,0.35473,0.17526,-0.79545,0.94266,0.41442,-0.58333,0
random_peptide_278,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,50.93628,0.0,0.0,0.0,-1.11533,1.58151,-0.40005,0.07386,-1.56325,-0.0005,0.0,0.0,0.47374,0.41534,0.0,0.0,-0.01148,0.0,0.37605,-0.72843,0.0,0.19444,0.92734,-0.8134,2.13953,0.0,0.0,0.0,0.88462,1.03194,-0.17143,0.7397,1.06133,0.15,-0.72148,-1.51284,-0.28108,-0.54545,0.0,0.25474,0.19444,0
random_peptide_279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26818,-0.3163,-0.61527,0.36932,1.82229,-0.50044,0.0,0.0,0.78779,0.61451,0.0,0.0,-0.06566,0.0,-0.37605,0.61441,0.0,0.19444,-0.67967,0.12889,0.0,0.0,0.0,0.0,-0.47591,0.97338,-1.28571,0.23397,-0.19221,-0.45,0.01312,-0.08117,-0.55449,-0.54545,0.0,0.25474,-0.58333,0
random_peptide_280,0.0,0.0,0.0,0.16667,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.08333,-0.57673,-1.53355,-0.07299,1.27183,-0.68588,-0.71508,1.54986,-0.52381,0.0,0.60953,0.4708,0.0,0.0,-0.68544,0.0,-0.42977,0.60207,0.0,0.13889,0.71393,0.14341,0.0,-0.52381,0.0,0.0,0.70879,0.93359,2.29592,-0.87007,0.15211,0.23571,-0.1443,-0.65783,0.41748,-0.25974,0.0,-0.28794,0.22436,0
random_peptide_281,0.0,0.1,0.0,0.0,0.0,60.427,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-0.59972,-0.47445,-0.55764,-0.19886,1.64165,-0.50044,-0.40145,0.0,-0.46349,1.00457,0.0,0.0,0.38708,0.0,0.37605,-0.24802,0.96894,0.37393,0.03416,0.11317,0.0,-0.40145,0.0,0.0,-0.84918,1.94738,-1.28571,0.24249,-0.30496,-0.01154,0.23915,-0.23597,-0.34557,0.06993,0.948,-0.0866,-0.58333,0
random_peptide_282,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,2.03796,0.18978,0.78671,0.86174,-0.71545,-0.0005,0.66081,0.0,-0.33376,-0.69869,0.0,0.0,0.0608,0.0,-0.87745,0.30477,0.0,-0.97222,0.48956,0.6559,0.0,0.66081,0.0,0.0,-0.87482,0.0,0.57143,0.62767,2.60829,-1.55,-0.84392,-0.2711,-2.0618,0.45455,0.0,0.9607,-0.58333,0
random_peptide_283,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,1.0,0.0,0.16341,0.04935,-0.94891,0.67277,-0.12311,0.49002,-1.00188,0.14841,0.0,-0.20638,-0.1658,0.0,0.0,2.67181,0.0,0.37605,0.17705,0.0,0.54012,0.62246,0.80572,0.0,0.14841,0.0,0.0,0.35846,0.0,-0.04762,1.44539,0.62003,0.45,0.17636,-0.38884,-0.50822,-1.21212,0.0,0.41909,-0.58333,0
random_peptide_284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18039,0.94891,0.24552,0.07386,0.1635,0.04904,0.0,0.0,-0.33548,0.37678,0.0,0.0,-0.24195,0.0,0.37605,-0.17712,0.0,0.0,0.06335,0.07899,0.0,0.0,0.0,0.0,0.72383,0.99575,0.94286,0.64978,1.18,-0.15,1.48232,-0.65045,-1.07752,0.45455,0.0,0.91028,0.19444,0
random_peptide_285,0.0,0.0,0.0,0.2,0.0,-0.28697,-0.27388,0.1,-0.27388,-0.31206,0.0,0.2,-0.30155,-0.06066,-0.94891,0.30133,-1.10795,-0.1553,2.00175,-0.27388,0.0,-0.91602,-0.49143,0.0,0.0,0.51542,0.125,-0.56407,0.09978,0.73552,-0.48611,-0.8235,-1.57435,3.32817,-0.27388,0.0,0.0,-0.97542,0.0,1.5,-2.01544,-1.27386,0.45,0.38042,1.36359,1.94947,-0.37879,0.71774,-1.22442,0.05303,0
random_peptide_286,0.0,0.0,0.16667,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-0.69993,0.67779,0.41074,0.36932,-0.21959,0.0,0.30643,0.0,1.34711,-0.47883,0.0,0.0,-0.04901,0.0,-1.5042,-0.29047,0.0,0.72917,0.82992,0.63169,0.0,0.30643,0.0,0.0,1.1348,0.0,0.10714,-0.34124,-0.49479,-0.3,-0.07871,-0.35045,-0.71714,0.45455,0.0,0.43543,0.41667,0
random_peptide_287,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,0.21929,2.46715,-0.04306,1.35417,-0.33429,-0.0005,0.66081,0.0,2.12284,-1.02267,0.0,0.0,-0.20305,0.0,-1.5042,0.27257,0.0,-0.97222,0.62488,-0.34411,0.0,0.66081,0.0,0.0,-0.35033,0.0,-0.35714,0.21758,0.10347,-0.55,-0.84392,0.63095,-0.3237,0.45455,0.0,0.9607,-0.58333,0
random_peptide_288,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-1.3707,0.08626,0.48961,0.36932,-0.10423,-1.00088,-0.27388,0.0,-0.59947,-0.647,0.0,0.0,-2.08478,0.0,0.21936,-0.41843,3.01309,-0.97222,0.74513,-0.45938,0.0,-0.27388,0.0,0.125,-0.22785,0.0,-0.35714,-0.01058,0.21349,-0.3,-0.53783,-0.10029,0.41668,0.45455,2.39918,-0.13186,-0.58333,0
random_peptide_289,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,-0.84792,0.47445,-0.49438,-0.77967,0.79145,0.49994,0.14841,0.0,0.85989,-0.04987,0.0,0.0,-1.70978,0.0,0.16713,0.0726,0.0,0.10802,0.25641,0.41689,2.49612,0.14841,0.0,0.0,0.71629,0.0,0.57143,-0.48532,0.07984,-0.55,-0.23175,0.1515,-0.2044,-0.10101,0.0,0.23233,0.29167,0
random_peptide_290,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-0.47672,-0.13556,0.17047,0.0,-0.27979,-0.0005,0.30643,0.0,-0.09967,-0.4434,0.0,0.0,-0.10088,0.0,-1.5042,-0.42241,0.0,-0.97222,0.09795,1.01914,0.0,0.30643,0.0,0.0,-0.49249,0.0,0.80357,0.3359,0.82076,0.45,1.29867,-0.92878,-0.99386,-0.79545,0.0,0.20432,0.41667,0
random_peptide_291,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.79978,0.60385,0.09891,0.12311,0.34522,-0.50194,-0.27388,0.0,0.55665,-0.2743,0.0,0.0,1.25876,0.0,0.21936,0.15168,0.0,0.48611,0.21873,1.52128,0.0,-0.27388,0.0,0.0,-0.2954,0.0,0.57143,1.16206,1.30675,0.2,-0.53783,0.04026,-1.29187,0.45455,0.0,0.9607,-0.58333,0
random_peptide_292,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-1.74577,-0.43132,0.05856,0.86174,1.91302,-0.50044,-0.27388,0.0,-0.99265,1.7542,0.0,0.0,0.87281,0.0,0.37605,-0.32373,0.97735,0.32407,-0.91742,-0.94732,0.0,-0.27388,0.0,0.0,-0.52781,2.94644,-1.28571,0.21222,0.01376,-0.05,-0.23175,-0.26799,-0.02253,-0.37879,0.94922,-0.53806,-0.58333,0
random_peptide_293,0.0,0.0,0.0,0.2,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.1,-0.30155,-0.69087,-0.43132,0.58959,0.61553,-0.64399,1.55036,-0.27388,0.0,-0.52144,-0.32162,0.0,0.0,0.02694,0.0,-1.5042,-0.0112,0.0,0.64815,1.06012,0.40161,1.66408,-0.27388,1.0,0.0,0.63284,0.0,1.5,-1.01958,-0.94864,-0.05,-1.15,0.78369,0.48257,1.28788,0.0,-0.39799,1.32576,0
random_peptide_294,0.33333,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,0.30701,0.47445,-0.44304,0.07386,-0.33531,0.04904,0.86501,0.0,3.11412,-0.08516,0.0,0.0,-0.1475,0.0,-1.5042,-0.37654,0.0,0.58333,-1.44339,2.07895,0.0,0.86501,0.0,0.0,-0.87903,0.0,-0.17143,1.07718,-0.88727,-0.75,0.74772,1.39703,-0.75868,-0.54545,0.0,2.03645,-0.58333,0
random_peptide_295,0.0,0.0,0.0,0.11111,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.11111,-0.15455,-0.39386,0.18978,-0.09749,-0.83936,-0.46509,1.00088,-0.14037,0.0,0.41,-0.17087,0.0,0.0,-0.19453,0.0,-0.64954,1.45287,0.0,0.26515,-0.79687,-0.54894,1.87209,127.0894,0.0,0.0,-0.41606,0.0,0.23377,-0.76241,-1.20411,0.45,-0.45436,-0.1488,0.83842,-1.81818,0.0,-0.18534,0.46667,0
random_peptide_296,0.0,0.0,0.0,0.0,0.0,70.2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9697,-0.94891,-0.38909,-0.8125,3.51671,-0.03453,0.0,0.0,-0.92563,2.59255,0.0,0.0,1.4901,0.0,-0.37605,-2.73199,0.88997,0.0,0.09929,0.50162,0.0,0.0,0.0,0.0,-1.02213,2.68299,-0.72857,0.51536,0.65841,-2.55,-0.35418,0.07718,-0.88952,0.45455,1.18435,0.40602,-0.58333,0
random_peptide_297,0.0,0.0,0.0,0.0,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15455,0.12406,0.18978,-0.84506,0.23502,0.12697,0.0,-0.14037,0.0,0.47069,0.31935,0.0,0.0,1.5888,0.0,-0.82047,0.03152,1.99514,-0.61869,-0.22497,0.14432,1.87209,-0.14037,0.0,0.0,-0.38868,1.00246,-0.77922,0.04086,-0.37778,-0.36818,0.88128,0.25169,0.07992,-0.90909,1.6156,0.85374,0.11667,0
random_peptide_298,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-3.63835,0.18978,-1.72087,-0.61553,-0.36716,-0.50094,0.66081,0.0,2.0904,-0.52973,0.0,0.25,-0.96941,0.0,0.37605,0.55244,1.99552,-0.97222,1.79933,0.45908,0.0,0.66081,0.0,0.5,-0.31278,0.0,-1.28571,1.21601,1.12255,-0.55,0.99259,-0.82814,-0.04618,-1.21212,2.20229,1.77312,-0.58333,0
random_peptide_299,0.0,0.0,0.0,0.2,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.2,0.52431,-0.44515,-0.94891,0.36649,-1.10795,1.13871,1.50081,0.47619,0.0,-0.1063,1.58022,0.0,0.0,1.87562,0.0,0.37605,3.33926,0.0,0.41667,0.48526,-1.99085,7.48837,0.47619,0.0,0.0,-0.0327,0.76557,1.10204,-2.19054,-0.84196,0.02143,-0.40665,1.35629,0.76951,-1.68831,0.0,-1.22442,0.58333,0
random_peptide_300,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,-0.34017,0.3163,0.82082,-0.8125,-1.4504,-0.49944,0.0,0.0,0.40991,0.54531,0.0,0.0,-1.01956,0.0,-0.7521,-0.23097,0.0,-0.19444,1.67457,-0.27902,0.0,0.0,0.0,0.0,0.67575,0.84963,0.94286,-0.57152,-0.20564,0.45,0.38042,-0.12626,0.23542,-2.54545,0.0,-0.08143,0.19444,0
random_peptide_301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07938,-0.3163,0.23136,0.96023,0.56562,1.00088,0.0,0.0,-0.35328,0.49598,0.0,0.0,-0.13449,0.0,-0.56407,0.65448,0.0,0.0,-1.15745,-1.00527,0.0,0.0,0.0,0.0,-0.26221,0.93606,0.38571,-1.03035,-0.21156,0.45,0.01312,1.40743,0.6468,1.45455,0.0,0.08666,0.19444,0
random_peptide_302,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,0.43736,3.79562,2.17983,1.84659,2.35108,-0.50094,0.47619,0.0,0.38357,0.48681,1.41807,0.0,-0.1533,0.0,-0.42977,1.63883,0.0,-0.97222,1.81355,-0.20369,0.0,0.47619,0.0,0.0,1.763,0.0,0.30612,0.88084,0.91242,0.02143,-0.40665,0.50365,-0.21235,-0.25974,0.0,-0.28794,-0.58333,0
random_peptide_303,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-0.14499,0.67779,1.82145,-1.10795,0.59035,-0.0005,0.30643,0.0,-0.5768,-0.92142,0.0,0.0,-0.01051,0.0,-0.7991,-0.03303,0.93289,-0.97222,1.14279,-1.81964,2.99535,0.30643,0.0,0.0,-0.75918,0.0,0.10714,-0.52846,-0.62778,0.45,-0.07871,-0.17256,1.24054,-0.79545,1.06534,-1.22442,-0.58333,0
random_peptide_304,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,3.18645,-0.94891,-0.02889,0.86174,-0.35479,0.46591,0.66081,0.0,-0.875,0.95145,0.0,0.0,-2.95603,0.0,-0.56407,0.7502,0.97604,-0.64815,0.5365,-0.32616,4.99225,0.66081,0.0,0.0,-0.16292,0.98083,-0.35714,-0.48287,-0.78604,-0.05,-0.84392,0.57639,0.65996,-1.21212,1.14473,-0.94427,0.81667,0
