,GTPC_uncharger.postivecharger.alphaticr,CKSAAP_GP.gap2,GTPC_alphaticr.postivecharger.alphaticr,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAP_PK.gap3,DDE_PG,DDE_TW,CKSAAP_TK.gap1,DDE_MQ,DDE_RA,CTriad_g1.g2.g3,ABHPRK__33,DDE_RP,NMBroto_CHAM810101.lag2,CTDT_hydrophobicity_PRAM900101.Tr1331,MSW__6,CTDD_hydrophobicity_CASG920101.2.residue50,Z3__17,Calculate_charge,DDE_RQ,DPC_GF,Kytedoolittle,Z3__16,PAAC_Xc1.W,CKSAAP_DP.gap1,NMBroto_CHAM820102.lag1,ABHPRK__55,CTDD_hydrophobicity_FASG890101.2.residue100,Z3__24,APAAC_Pc1.P,CTDD_hydrophobicity_PONP930101.2.residue75,Z5__19,MSW__1,CKSAAGP_uncharger.postivecharger.gap2,DDE_NT,CTriad_g4.g5.g1,ABHPRK__75,PAAC_Xc2.lambda1,APAAC_Pc1.G,CTDC_normwaalsvolume.G3,Z3__11,Ez__22,CTDD_hydrophobicity_PRAM900101.1.residue100,CTDD_hydrophobicity_ARGP820101.1.residue50,Z3__30,Ez__6,CTDD_charge.2.residue50,QSO3_SC_P,Aliphatic_Index,CTDT_charge.Tr1221,y
random_peptide_489,0.0,0.0,0.16667,0.0,0.1,-0.59683,-0.52381,0.08333,-0.52381,-0.59683,0.0,0.0,-0.59683,0.91172,-0.05218,-0.22535,0.2381,-0.3796,1.4995,-0.59683,0.0,0.54831,0.18224,0.0,0.0,-0.1123,0.0,-0.47048,0.25222,0.95453,-0.58974,0.34546,0.28877,0.0,-0.52381,0.0,0.0,0.67644,0.07208,0.66346,-0.69527,-0.85363,-0.05357,0.44,0.36786,0.34914,-0.25974,0.65726,0.1068,1.41026,0
random_peptide_490,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,1.78353,-0.16957,0.60084,-0.44974,1.26473,-0.9495,0.1691,0.0,-0.0362,0.27456,0.0,0.0,1.25192,0.0,0.18296,0.03683,0.98424,-0.73789,-1.42166,-0.23581,0.0,0.14841,0.0,0.0,-0.59032,0.10074,-0.04487,-0.1163,0.0,-1.29167,0.68444,0.35987,0.38589,1.0101,1.04631,-1.14272,-0.5641,0
random_peptide_491,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,0.7137,0.67829,-1.97151,0.2381,0.34837,0.0,0.54258,0.0,0.71902,-0.16137,0.0,0.0,-0.11056,0.0,-0.17643,1.66094,0.0,1.07692,-0.0572,0.75961,0.0,0.47619,0.0,0.0,0.5613,-0.84868,0.28846,0.77106,1.55566,0.375,-1.13143,-0.31896,-0.56953,-0.25974,0.0,1.14272,0.04701,0
random_peptide_492,0.0,0.0,0.0,0.0,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.5,0.0,-0.59683,1.40979,-0.36524,-0.08306,0.47619,-0.01388,-1.9975,-0.59683,0.0,-0.87124,0.40878,0.0,0.0,1.96936,0.0,0.41167,0.22888,1.84079,0.41026,-0.97879,-0.428,0.0,-0.52381,0.0,0.1,-1.07021,0.92698,-0.83654,0.19236,0.23775,-1.33929,-0.50286,-0.21843,0.46753,1.88312,1.69258,-0.30971,-0.5641,0
random_peptide_493,0.11111,0.125,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,1.84031,-0.67829,-0.31257,0.32468,2.0892,0.0495,-0.15994,0.0,0.09937,0.9303,0.0,0.0,3.2907,0.0,0.41167,-2.05629,2.95404,-0.1958,0.9529,0.02392,0.0,-0.14037,0.0,0.0,-1.45779,1.05099,-0.73427,0.01175,-0.26912,-2.625,-0.96,-0.67077,0.12174,0.0,3.29407,-0.4767,-0.5641,0
random_peptide_494,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,-0.01954,0.33915,-0.12447,0.80952,-0.43246,1.0,153.79444,0.0,1.97743,-0.25127,0.0,0.0,0.70374,0.0,-1.64667,-0.15571,0.0,-0.78974,-0.32594,-0.96724,8.5,0.86501,0.0,0.0,0.09258,-0.84868,1.93846,-2.16406,-0.56148,0.375,0.0,11.7763,0.80898,-0.54545,0.0,-1.14272,1.26923,0
random_peptide_495,0.0,0.0,0.0,0.0,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,2.62245,0.887,0.1223,0.0,-0.14598,-0.5335,-0.59683,0.0,0.05605,0.76047,0.74897,0.0,-0.89749,0.0,0.11762,-0.94041,0.0,0.41026,1.11505,-0.0323,0.0,-0.52381,0.0,0.0,0.56144,1.15351,-0.08654,0.80612,0.5897,0.16071,0.75429,0.2623,0.01685,-0.25974,0.0,0.0,0.0,0
random_peptide_496,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,5.35468,-0.67829,-1.20437,0.14286,0.26209,0.0,0.9856,0.0,-0.28646,0.79365,0.0,0.0,-0.53186,0.0,-0.41167,1.7159,0.95514,-0.78974,0.56249,-0.05431,0.0,0.86501,0.0,0.0,-0.55759,0.07267,-0.16154,0.38507,1.61188,-2.625,-0.88,0.12902,-0.71221,-0.54545,1.47254,0.0235,-0.5641,0
random_peptide_497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93068,1.13049,0.31491,0.14286,-0.88079,-0.0335,0.0,0.0,-0.1582,0.72379,0.72355,0.0,-0.57974,0.0,0.0,0.47481,0.0,0.61026,1.06027,0.17521,0.0,0.0,0.0,0.0,1.0398,0.15444,-0.16154,0.60776,0.68088,0.075,-0.88,1.18511,-0.40958,-0.54545,0.0,0.6066,0.25071,0
random_peptide_498,0.0,0.5,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,8.45814,-0.67829,-0.30152,-0.52381,2.80144,0.0,0.9856,0.0,-0.02517,2.49662,0.0,0.0,2.23488,0.0,0.41167,-4.20723,0.96353,-0.32308,1.12328,-0.61462,0.0,0.86501,0.0,1.0,-1.02337,1.01019,-1.21154,0.34824,0.12353,-2.625,0.0,-2.22429,-0.51468,-0.54545,1.49586,0.0235,-0.5641,0
random_peptide_499,0.09091,0.0,0.09091,0.09091,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.09091,-0.45742,0.4874,0.67829,-0.04759,-0.42125,0.17288,1.049,-0.45742,0.0,0.12207,-0.36936,0.0,0.0,-1.10513,0.0,-1.64667,-0.1756,0.0,-1.07692,-0.01986,0.9497,0.0,-0.40145,1.0,0.0,0.16643,-0.84868,1.21154,-0.1077,-0.45626,-0.08654,0.94769,1.13067,0.0696,-1.46853,0.0,0.53645,0.96368,0
random_peptide_500,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,1.44907,1.06589,1.14114,0.47619,-0.39834,0.5,0.34915,0.0,-0.30517,-0.66331,0.0,0.0,-0.10794,0.0,-1.64667,-0.52893,0.0,-1.25641,-0.14761,0.9707,0.0,0.30643,0.0,0.0,-0.29655,-0.84868,1.41346,-0.36727,2.60906,-1.5,-0.11,-0.38633,-1.8041,0.45455,0.0,1.04393,-0.04029,0
random_peptide_501,0.0,0.0,0.1,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,0.18131,0.80162,-0.74855,0.19841,-0.24954,0.0,-0.31206,0.09091,-0.45131,0.05139,0.0,0.1,0.07108,0.0,0.24014,0.14162,0.98922,-0.28419,0.15165,0.49332,0.0,-0.27388,0.0,0.0,0.30468,0.10554,0.10096,0.67874,1.12329,-0.375,-1.02667,-0.58338,-1.05406,0.45455,0.84705,1.28689,0.10256,0
random_peptide_502,0.0,0.0,0.0,0.08333,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,0.08447,-0.36524,0.95699,0.2381,-0.049,-0.8995,-0.59683,0.0,-1.00239,-0.61044,0.0,0.0,0.35832,0.0,-0.0294,0.29568,0.94988,-0.25641,0.4914,-0.51578,0.0,-0.52381,0.0,0.0,-0.39156,-0.84868,-0.08654,-0.08634,-1.48355,0.375,0.44,0.6228,1.12643,1.16883,0.80243,-0.51262,-0.28205,0
random_peptide_503,0.0,0.0,0.0,0.0,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,-0.52736,-0.05218,0.81646,0.47619,-0.79987,-0.45,-0.59683,0.0,-0.62923,0.28568,0.0,0.0,-0.30694,0.0,-0.32345,0.61826,0.92976,-0.92308,0.20683,0.46201,0.0,-0.52381,0.0,0.1,0.20585,0.04818,0.66346,0.19027,0.21892,-0.91071,-0.50286,0.5955,-0.12667,1.16883,0.75765,-0.5233,-0.28205,0
random_peptide_504,0.11111,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.11111,-0.14037,-0.15994,0.0,0.0,-0.15994,-0.32086,0.54264,-1.28513,-0.28139,0.53694,1.466,-0.15994,0.0,0.88314,-0.28264,0.0,0.0,0.00099,0.0,-0.71106,0.64159,0.0,-0.40793,-0.74415,0.81907,0.0,-0.14037,0.0,0.0,0.14054,-0.84868,0.69755,-0.59316,-0.25452,-0.71591,0.24,1.82551,-0.04999,0.0,0.0,0.44757,0.90256,0
random_peptide_505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99247,-0.67829,-1.12875,0.47619,1.43897,0.0,0.0,0.0,-0.27371,0.37455,0.0,0.0,0.49414,0.0,0.41167,-0.02322,0.89548,0.61026,-0.23759,1.03089,0.0,0.0,0.0,0.0,-0.93236,0.01512,-1.21154,0.74904,0.20719,-2.625,-0.88,0.33103,-1.2835,0.45455,1.33277,1.48874,-0.5641,0
random_peptide_506,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,-0.79226,-0.27132,-1.47999,-0.28139,0.96439,-0.0335,-0.15994,0.0,0.5939,-0.29869,0.0,0.0,-0.13115,0.0,-0.71106,1.21799,0.0,0.44056,-0.91054,0.47432,2.125,-0.14037,0.0,0.0,-0.62619,-0.84868,-0.25699,0.46901,0.75581,-0.44318,-0.16,0.66875,-0.21613,-0.90909,0.0,-0.21845,-0.19744,0
random_peptide_507,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,0.89911,0.13566,-0.49627,-0.88745,0.19077,-0.499,-0.15994,0.0,-0.31556,-0.47859,0.0,0.0,0.14835,0.0,0.41167,-0.55369,1.04597,-1.25641,-0.10522,0.50658,0.0,-0.14037,0.0,0.0,-0.1583,-0.84868,-0.25699,0.18436,-0.02291,-0.44318,0.24,0.10599,0.30272,0.90909,0.80514,0.31165,-0.19744,0
random_peptide_508,0.0,0.0,0.14286,0.0,0.0,81.20823,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,-1.63487,0.33915,-1.08177,-0.07937,-0.39584,0.5,0.1691,0.0,0.82235,0.5582,0.0,0.0,0.61185,0.2,0.41167,0.69148,1.02646,-0.21937,0.08413,0.19543,2.83333,0.14841,0.0,0.0,0.282,0.14146,-0.62821,0.0944,0.693,-1.29167,-1.27111,-1.12378,-0.98705,1.0101,0.99797,1.44887,0.35256,0
random_peptide_509,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,1.0,0.0,0.54258,0.90459,0.0,-1.7843,-0.2381,1.17809,-0.5,0.54258,0.0,0.17906,-0.35801,0.0,0.0,0.40348,0.0,0.41167,-0.31282,0.0,-1.25641,1.47029,0.9431,0.0,0.47619,0.0,0.0,-1.03832,-0.84868,-1.21154,1.53265,1.06775,-2.19643,1.38286,0.82131,-0.93681,1.16883,0.0,1.14272,-0.5641,0
random_peptide_510,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,1.0,0.0,-0.31206,0.20542,0.06166,0.48716,1.5873,0.3916,0.549,-0.31206,0.0,-0.4678,-0.49534,0.0,0.0,-0.09235,0.0,-0.78903,0.01888,0.0,0.1047,0.75373,0.537,3.77778,-0.27388,0.0,0.0,-0.4145,-0.84868,0.10096,-0.22505,-0.76658,-1.125,-0.66,0.4146,-0.31518,0.45455,0.0,0.31505,0.10256,0
random_peptide_511,0.0,0.0,0.0,0.09091,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,43.6547,-0.00047,-0.67829,-0.23207,-0.16484,0.78413,0.482,-0.45742,0.0,-0.60482,-0.37388,0.0,0.0,-0.11764,0.0,-0.06333,-0.13499,0.97995,0.35897,0.50755,-0.08684,3.4,115.74291,0.0,0.0,-0.8791,-0.84868,-0.40385,0.45141,-0.27756,-0.54808,-0.74462,1.82119,0.60238,0.06993,0.91989,-0.36064,0.04701,0
random_peptide_512,0.0,0.0,0.0,0.0,0.0,103.26022,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-3.78616,0.94961,1.07932,-0.63492,-0.77082,0.0,0.75293,0.0,-0.05332,1.36617,0.60068,0.0,1.19624,0.0,-0.6175,-1.92489,1.08764,-0.08974,-2.93408,-0.60103,0.0,0.66081,0.0,0.0,2.16416,0.20047,0.53846,-0.34159,0.20875,0.375,0.44,2.17023,0.13132,-1.21212,1.02873,-0.17087,0.90256,0
random_peptide_513,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-0.4994,0.0,-1.48308,-0.71429,0.57636,-0.533,0.54258,0.0,1.04927,-0.63049,0.0,0.0,0.47821,0.0,-1.05857,-0.5417,0.0,-1.25641,-0.55246,0.607,0.0,0.47619,0.0,0.0,-0.83969,-0.84868,-1.21154,1.09246,1.4837,-1.33929,-0.50286,0.73772,-0.62019,1.16883,0.0,1.35631,-0.5641,0
random_peptide_514,0.0,0.0,0.0,0.0,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.45742,0.02811,-0.67829,-0.55373,0.34799,1.83211,-0.0005,-0.45742,0.0,0.04607,0.25064,0.0,0.0,-1.51549,0.0,0.25333,0.37575,0.95539,-0.17949,0.01849,0.50387,0.0,-0.40145,0.0,0.0,-1.0797,0.0729,-0.80769,0.24917,0.29511,-2.625,-0.40615,0.41181,-1.19592,0.06993,1.24185,0.54795,-0.5641,0
random_peptide_515,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,0.3134,-0.67829,-0.7995,0.2381,-0.53865,-0.45,0.54258,0.0,0.93046,-0.61031,0.0,0.0,-0.22405,0.0,-0.47048,0.10958,0.91709,-0.58974,0.39004,0.80817,0.0,0.47619,0.0,0.0,-1.23699,-0.84868,-0.46154,1.10712,1.25076,-2.19643,-1.13143,0.0398,-0.58349,1.16883,1.25604,1.97573,-0.5641,0
random_peptide_516,0.0,0.0,0.0,0.0,0.0,94.11851,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,1.6666,-0.67829,0.84642,-1.19048,-0.88839,0.0,0.54258,0.0,-0.60079,0.46933,0.0,0.0,1.02127,0.0,0.41167,0.37884,1.93056,1.07692,1.07375,0.10731,0.0,0.47619,0.0,0.33333,-0.08466,0.08244,0.28846,-0.57456,1.02391,-2.625,-1.13143,0.62317,-0.68257,-0.25974,2.63073,-1.14272,-0.5641,0
random_peptide_517,0.0,0.0,0.2,0.2,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.2,0.54258,-0.51059,1.35659,-1.12326,-0.2381,-0.86551,1.0,0.54258,0.0,0.13086,-0.0149,0.0,0.0,1.16652,0.0,0.41167,3.62735,1.0163,-0.58974,0.35565,0.88478,4.25,0.47619,0.0,0.33333,1.78995,-0.84868,0.28846,-1.06172,-1.81189,-0.05357,-1.13143,-1.33825,0.3082,-1.68831,0.98901,0.30971,1.88034,0
random_peptide_518,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,-0.30242,0.33915,1.74779,0.14286,-4.08876,0.4995,0.9856,0.0,0.19489,0.86225,0.61399,0.0,-2.08296,0.0,-1.64667,0.04501,0.0,-0.78974,-0.14033,2.16986,0.0,0.86501,0.0,0.0,2.45466,-0.84868,1.93846,-1.15094,-0.93664,-2.025,-1.76,-0.07611,-1.08671,1.45455,0.0,0.0235,0.35256,0
random_peptide_519,0.0,0.0,0.0,0.1,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.1,-0.31206,0.05181,-0.67829,0.07535,-1.19048,0.24342,-0.498,-0.31206,0.0,-0.33926,-0.2986,0.0,0.0,0.506,0.0,0.06861,-0.70932,0.0,0.49359,-0.86308,-1.6904,1.88889,121.03494,0.0,0.0,0.02308,-0.84868,0.10096,-0.34231,-0.28613,0.375,0.07333,-0.51497,1.64754,-2.87879,0.0,-1.14272,0.76923,0
random_peptide_520,0.0,0.09091,0.0,0.0,0.0,62.97549,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,1.91242,-0.67829,0.40057,-0.71429,-0.39008,-0.451,-0.59683,0.0,-0.3013,0.11478,0.0,0.0,1.40939,0.0,0.41167,-0.09572,2.99208,-0.25641,0.38844,-0.04652,1.54545,-0.52381,0.0,0.0,-0.86142,0.11339,-0.08654,0.13407,0.27926,-1.55357,-0.18857,0.86891,0.22606,0.45455,2.56752,-1.14272,-0.5641,0
random_peptide_521,0.0,0.0,0.1,0.1,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.1,-0.31206,0.57924,0.80162,0.43815,0.19841,-0.19055,0.4665,-0.31206,0.0,0.06477,-0.1306,0.73012,0.0,-0.56315,0.0,-1.64667,0.62378,0.0,0.49359,0.87565,0.56764,1.88889,-0.27388,0.0,0.0,0.46371,-0.84868,0.97596,-0.38902,-0.26379,-0.375,-1.39333,-1.06965,0.26936,-2.04545,0.0,0.19045,0.76923,0
random_peptide_522,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-1.30487,0.0,-0.25461,-0.71429,-1.1847,0.0,0.54258,0.0,0.97988,0.74868,0.0,0.0,0.42307,0.0,0.41167,-1.14506,0.99373,0.74359,-0.21089,-1.05373,4.25,0.47619,0.0,0.0,0.47736,0.10989,-0.46154,-0.09444,0.75458,-0.05357,-0.50286,1.85488,0.21343,-1.68831,1.08062,-0.09612,0.04701,0
random_peptide_523,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-4.73896,0.94961,-0.47812,-0.63492,-0.45614,0.0,0.75293,0.0,-0.3433,0.63377,0.0,0.0,0.80212,0.0,0.06861,0.59821,0.0,0.29915,-0.4439,-0.69136,0.0,0.66081,0.0,0.0,-0.76609,0.1049,-0.33654,1.02108,0.94535,-0.125,0.44,-0.62479,-0.45383,0.45455,0.0,-0.17087,-0.5641,0
random_peptide_524,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,1.0,0.0,0.34915,-0.60965,-0.67829,-0.07392,0.05952,5.25849,0.0,0.34915,0.0,-0.97581,2.47534,0.0,0.0,1.21337,0.0,0.15438,-0.67463,0.0,0.20192,0.07041,-0.01169,0.0,0.30643,0.0,0.0,-1.28177,1.9393,-1.21154,0.49313,0.30283,-2.625,-0.66,-0.05292,-1.08541,0.45455,0.0,-0.04005,-0.5641,0
random_peptide_525,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-2.73085,-0.67829,-0.71566,-0.07937,1.25475,0.0,0.75293,0.0,1.39376,0.82022,0.0,0.0,0.18009,0.0,0.41167,-0.28188,0.8688,1.07692,1.11193,0.92527,0.0,0.66081,0.0,0.0,-1.19592,-0.01062,0.53846,0.36478,1.30367,-2.625,2.64,-0.33462,-1.36266,0.45455,1.49248,0.55178,-0.5641,0
random_peptide_526,0.0,0.0,0.0,0.0,0.33333,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-0.50956,-0.67829,0.68945,-0.71429,-2.62754,-0.0005,0.54258,0.0,0.13076,0.60656,0.0,0.0,-2.01068,0.0,-0.17643,1.88023,0.98413,-0.25641,0.88461,-0.22443,0.0,0.47619,0.0,0.0,0.40806,0.10062,0.28846,0.0748,-0.48233,0.375,1.38286,-2.39992,0.16605,-1.68831,1.11475,-0.09612,0.04701,0
random_peptide_527,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.41134,-0.67829,-0.31197,-1.19048,-1.78192,1.9995,0.0,0.0,-0.81728,-0.28635,0.0,0.0,1.75451,0.0,-1.64667,1.68731,0.0,-0.08974,-0.64561,-0.06156,4.85714,0.0,0.0,0.0,1.04743,-0.84868,0.88846,-1.86187,-1.26119,0.075,0.88,4.36902,1.00068,1.45455,0.0,-1.14272,2.28775,0
random_peptide_528,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,1.08092,-0.67829,-0.48168,-1.19048,-1.5628,-0.5,0.9856,0.0,-0.59135,1.06173,0.0,0.33333,0.59291,0.0,0.41167,-1.78072,0.97261,0.61026,-0.33153,-1.03453,0.0,0.86501,0.0,0.0,-0.46553,0.08951,-1.21154,0.61276,0.45241,-0.825,0.0,1.22767,0.62453,-0.54545,1.35254,-1.14272,-0.5641,0
random_peptide_529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08495,-0.67829,0.72474,1.14286,0.19679,-0.0005,0.0,0.0,-0.22737,1.72859,0.77979,0.0,-1.10799,0.0,-0.41167,1.00513,0.0,0.14359,0.27716,1.51026,0.0,0.0,0.0,0.0,0.86562,0.85972,-0.16154,0.27736,-0.29054,-2.325,-1.32,-0.0481,-1.27219,0.45455,0.0,0.6066,-0.5641,0
random_peptide_530,0.16667,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,-0.5118,-0.67829,-0.4645,0.89286,-0.83927,0.05,0.34915,0.0,0.27528,-0.26974,0.0,0.0,0.82281,0.0,0.15438,1.27012,0.0,-0.67308,-0.01217,0.10416,0.0,0.30643,0.0,0.0,0.12408,-0.84868,0.10096,-0.29472,-0.28133,0.375,-0.11,0.78313,0.1548,0.45455,0.0,-0.41383,0.48352,0
random_peptide_531,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-0.1148,0.0,-0.07634,-0.71429,0.55612,0.001,0.54258,0.0,-0.50801,-0.47747,0.0,0.0,-0.67081,0.0,-1.64667,2.27513,0.0,-0.92308,-1.51817,-0.0958,0.0,0.47619,0.0,0.0,-0.74122,-0.84868,0.28846,-1.15906,-1.92217,-0.05357,0.12571,-0.10787,1.11386,-3.11688,0.0,-0.09612,-0.5641,0
random_peptide_532,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-0.46766,0.13566,-0.22434,-1.19048,-0.0709,-0.034,0.75293,0.0,0.67228,-0.54085,0.0,0.0,-1.05994,0.0,0.06861,-1.41187,0.0,-1.25641,-1.09078,-0.27801,0.0,0.66081,0.0,0.0,-1.6441,-0.84868,-1.21154,0.30369,-0.30563,0.375,-0.29333,-0.76471,0.62175,0.45455,0.0,-1.14272,-0.5641,0
random_peptide_533,0.09091,0.0,0.0,0.0,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,1.0,0.0,-0.45742,0.43733,0.67829,0.67176,-0.16484,-0.612,0.516,-0.45742,0.0,-0.21675,0.30359,0.0,0.0,-1.0966,0.0,-0.06333,0.53292,0.0,0.0,0.06527,-0.47457,0.0,-0.40145,1.0,0.0,1.00399,0.12036,0.40385,-0.34088,-0.41823,0.375,0.94769,0.85565,0.23272,1.60839,0.0,-0.36064,0.65812,0
random_peptide_534,0.0,0.0,0.0,0.09091,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.09091,-0.45742,-0.08913,0.0,0.31378,0.09158,0.8931,0.4335,-0.45742,0.0,-0.11213,-0.47626,0.0,0.0,1.03248,0.0,-0.06333,-1.06026,0.86154,0.71795,0.35932,-0.82012,1.7,-0.40145,0.0,0.0,-0.66631,-0.84868,0.40385,-0.66759,-0.05946,0.375,-0.74462,-2.06607,1.09447,-0.6993,0.84198,-0.36064,-0.25855,0
random_peptide_535,0.0,0.1,0.0,0.0,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.45742,-0.5846,0.0,-0.22179,0.86081,0.03345,-1.4495,-0.45742,0.0,-0.52504,-0.11959,0.0,0.0,0.00428,0.0,-0.22167,-0.64409,1.9897,-0.17949,0.93826,-0.54487,0.0,-0.40145,0.0,0.0,-0.2848,0.11096,-0.80769,1.23952,1.22447,-0.31731,-0.40615,0.44772,0.41082,0.83916,1.46916,0.20291,-0.5641,0
random_peptide_536,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,0.08165,-0.16957,-0.11347,1.77249,-0.23514,-0.9985,0.1691,0.0,0.80246,-0.48454,0.0,0.0,0.40438,0.0,-0.50315,-0.31099,0.92284,-0.21937,-1.39743,-0.42287,2.83333,0.14841,0.0,0.0,0.19625,-0.84868,-0.04487,-0.39669,0.3641,-0.29167,-0.29333,-0.38279,0.67267,1.0101,0.87663,0.15307,-0.10577,0
random_peptide_537,0.0,0.1,0.0,0.0,0.0,65.71075,-0.40145,0.0,-0.40145,-0.45742,1.0,0.0,-0.45742,0.89203,-0.67829,-0.39987,-0.16484,0.80878,-0.9995,-0.45742,0.0,-0.64153,0.25047,0.0,0.0,2.01542,0.0,0.41167,-0.57044,1.97616,-0.89744,0.86238,-0.01188,0.0,-0.40145,0.0,0.0,-1.21459,0.10443,-0.80769,0.46491,0.51292,0.375,0.27077,-0.31736,0.16687,-0.6993,1.97803,-0.24563,-0.5641,0
random_peptide_538,0.16667,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,-1.29896,-0.0969,-1.51209,2.14286,0.3977,0.466,0.34915,0.0,1.54881,-0.60097,0.0,0.0,-0.36354,0.0,-0.36021,0.24344,1.03413,-1.25641,0.48642,1.03978,3.4,0.30643,0.0,0.0,-0.50998,-0.84868,-0.55529,0.38983,0.7955,-0.375,-1.21,-0.98132,-0.16197,-0.79545,1.1521,1.04393,0.48352,0
random_peptide_539,0.0,0.0,0.0,0.0,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,0.39867,0.57394,-0.75746,1.19048,0.26337,-1.498,-0.59683,0.0,0.00219,-0.79058,0.0,0.0,-0.18443,0.0,-0.76452,0.34453,2.0125,-0.42308,1.12353,0.19509,0.0,-0.52381,0.0,0.1,-0.03543,-0.84868,-0.46154,0.47691,1.41624,-0.26786,-1.44571,0.06336,-0.55686,-0.25974,1.48606,1.1534,-0.5641,0
